	index	Air Date	Category	Value	Question	Answer
8400	22628	2010-05-04	POTPOURRI	$400	In 2010 it became the first Scandinavian band to be inducted into the Rock & Roll Hall of Fame	ABBA
8401	22629	2010-05-04	ASTRONOMY & ASTROLOGY	$600	This second-largest planet takes almost 30 years for one solar revolution	Saturn
8402	22630	2010-05-04	"""M"" & EMMYS"	$600	In the '90s it was as good as it gets for Helen Hunt who bagged 4 Emmys for this sitcom	Mad About You
8403	22631	2010-05-04	THE WESTERN HEMISPHERE	$600	The water kamudi is another name for this giant constricting snake of South America	the anaconda
8404	22632	2010-05-04	PROVERBIALLY SPEAKING	$600	"One of these ""is worth a thousand words"""	a picture
8405	22633	2010-05-04	GET A WHIFF OF THIS	$600	Acqua di Gio is by this Italian designer	Armani
8406	22634	2010-05-04	POTPOURRI	$600	This first permanent English settlement in America was named for a British king	Jamestown
8407	22635	2010-05-04	ASTRONOMY & ASTROLOGY	$800	The mute signs, so called because they represent silent creatures, are Cancer, Scorpio & this water sign	Pisces
8408	22636	2010-05-04	"""M"" & EMMYS"	$800	"""Upstairs, Downstairs"", part of this PBS anthology series, won 3 Emmys for outstanding drama series"	Masterpiece Theatre
8409	22637	2010-05-04	THE WESTERN HEMISPHERE	$800	"Canada's <a href=""http://www.j-archive.com/media/2010-05-04_J_29.jpg"" target=""_blank"">Ungava Peninsula</a> is on the east side of <a href=""http://www.j-archive.com/media/2010-05-04_J_29a.jpg"" target=""_blank"">this</a> immense bay"	the Hudson Bay
8410	22638	2010-05-04	PROVERBIALLY SPEAKING	$800	"""A watched pot never"" does this"	boils
8411	22639	2010-05-04	GET A WHIFF OF THIS	$800	Do you want to smell like this brand, maker of men's & women's fragrances as well as that pocket knife?	Swiss Army
8412	22640	2010-05-04	POTPOURRI	$800	In the 1960s flight attendants from this U.S. airline wore Gay '90s & Russian Cossack costumes	Alaska Airlines
8413	22641	2010-05-04	ASTRONOMY & ASTROLOGY	$1000	"Your zodiac sign, as in ""Hey baby, what's your sign?"" is also called your this heavenly body sign"	a sun sign
8414	22642	2010-05-04	"""M"" & EMMYS"	$1000	If you do a little snooping, you'll find that Bruce Willis won in 1987 for this series	Moonlighting
8415	22643	2010-05-04	THE WESTERN HEMISPHERE	$1000	U.Va. is in Charlottesville; UBA, founded in 1821, is in this South American city	the University of Buenos Aires
8416	22644	2010-05-04	PROVERBIALLY SPEAKING	$1000	"""In the land of the blind"", this hyphenated person ""is king"""	the one-eyed man
8417	22645	2010-05-04	GET A WHIFF OF THIS	$3,000	YSL introduced this perfume in 1977--it's addictive	Opium
8418	22646	2010-05-04	POTPOURRI	$1000	Barry Manilow was born in Brooklyn; Michael Dukakis was born in this Massachusetts town	Brookline
8419	22647	2010-05-04	AMERICAN DRAMATISTS	$400	"About ex-wife Marilyn Monroe, this playwright said, ""I took her as a serious actress before I ever met her"""	Arthur Miller
8420	22648	2010-05-04	DIRECTORS' FIRST FEATURES	$400	"""Sixteen Candles"" (1984)"	John Hughes
8421	22649	2010-05-04	50th ANNIVERSARIES	$400	"50 years ago this trademarked material heard <a href=""http://www.j-archive.com/media/2010-05-04_DJ_11.mp3"">here </a> started making opening packages a lot more fun"	Bubble Wrap
8422	22650	2010-05-04	NAME THE JAMES	$400	...who partnered with Nathaniel Currier in a printmaking firm	(James) Ives
8423	22651	2010-05-04	FORBES' RICHEST PEOPLE	$400	Worth $53.5 billion, Carlos Slim, owner of Telmex, became the first person from this country to top the Forbes list	Mexico
8424	22652	2010-05-04	"FROM THE YIDDI""SCH"""	$400	The nose	the schnoz
8425	22653	2010-05-04	AMERICAN DRAMATISTS	$800	"<a href=""http://www.j-archive.com/media/2010-05-04_DJ_03.jpg"" target=""_blank"">This</a> longtime love of Dashiell Hammett was the inspiration for Nora Charles in Hammett's ""Thin Man"" series"	Lillian Hellman
8426	22654	2010-05-04	DIRECTORS' FIRST FEATURES	$800	"""The 40-Year-Old Virgin"" (2005)"	Judd Apatow
8427	22655	2010-05-04	50th ANNIVERSARIES	$800	Ears, tails, & all, the first of these swinging clubs opened in Chicago Feb. 29, 1960	the Playboy Club
8428	22656	2010-05-04	NAME THE JAMES	$800	...who was shot during an assassination attempt on President Reagan	James Brady
8429	22657	2010-05-04	FORBES' RICHEST PEOPLE	$800	His net worth jumped by $13 billion, but he slipped to No. 2 in part because of his charitable donations	(Bill) Gates
8430	22658	2010-05-04	"FROM THE YIDDI""SCH"""	$800	To converse with the aim of gaining an advantage or making a connection	schmooze
8431	22659	2010-05-04	AMERICAN DRAMATISTS	$1200	"This ""Oleanna"" playwright also wrote the movie ""Wag the Dog"""	David Mamet
8432	22660	2010-05-04	DIRECTORS' FIRST FEATURES	$1200	"""American Beauty"" (1999)"	Sam Mendes
8433	22661	2010-05-04	50th ANNIVERSARIES	$1200	"""Try To Remember"" Liza, Glenn Close & Kristin Chenoweth have all played Luisa in this show that opened off-Broadway in 1960"	The Fantasticks
8434	22662	2010-05-04	NAME THE JAMES	$1200	...who was the commander of the Royal Society's 1768 expedition to Tahiti to observe the transit of Venus	James Cook
8435	22663	2010-05-04	FORBES' RICHEST PEOPLE	$1200	Last year's No. 2, this Nebraskan dropped to No. 3 with a mere $47 billion	Warren Buffett
8436	22664	2010-05-04	"FROM THE YIDDI""SCH"""	$1200	A routine that's a standard part of a comedian's repertoire	a schtick
8437	22665	2010-05-04	AMERICAN DRAMATISTS	$1600	"He wrote a 10-play cycle of the black experience, each covering a decade; ""Ma Rainey's Black Bottom"" was set in the '20s"	(August) Wilson
8438	22666	2010-05-04	DIRECTORS' FIRST FEATURES	$1600	"""The Maltese Falcon"" (1941)"	Huston
8439	22667	2010-05-04	50th ANNIVERSARIES	$1600	Where were you on Jan. 2, 1960 when this senator announced his candidacy for president?	(John F.) Kennedy
8440	22668	2010-05-04	NAME THE JAMES	$4,000	"...who, for the 1992 election, coined the phrase ""It's the economy, stupid"""	James Carville
8441	22669	2010-05-04	FORBES' RICHEST PEOPLE	$1600	"""Spider-Man"" mogul Isaac Perlmutter made the list after making $400 million selling this comic company to Disney"	Marvel
8442	22670	2010-05-04	"FROM THE YIDDI""SCH"""	$1600	"Mazel is luck; this word sometimes paired with ""schlemiel"" refers to a luckless failure"	a schlamazel
8443	22671	2010-05-04	AMERICAN DRAMATISTS	$2000	"In an attempt to write a hit to finance the Group Theatre, he wrote ""Golden Boy"" in 1937"	Clifford Odets
8444	22672	2010-05-04	DIRECTORS' FIRST FEATURES	$2000	"""Mondo Trasho"" (1969)"	John Waters
8445	22673	2010-05-04	50th ANNIVERSARIES	$2000	Sometimes called a cartel, this organization was set up in 1960 by 5 oil-rich nations	OPEC
8446	22674	2010-05-04	NAME THE JAMES	$2000	"...who made literary films like ""Howard's End"" with Ismail Merchant"	James Ivory
8447	22675	2010-05-04	FORBES' RICHEST PEOPLE	$2,800	The appropriately named Li Ka-shing is the richest man from this island territory that changed hands in 1997	Hong Kong
8448	22676	2010-05-04	"FROM THE YIDDI""SCH"""	$2000	"""The whole"" this is the Yiddish-derived version of another culture's ""the whole enchilada"""	the whole schmear
8449	22677	2010-05-03	PEOPLE	$200	In April 2010 People reported this daughter of Tom Cruise is turning 4 with a style all her own	Suri
8450	22678	2010-05-03	NO WAY!  IT'S NORWAY!	$200	The original site of this city, Norway's largest, was east of the Aker River, which it now straddles	Oslo
8451	22679	2010-05-03	LITERARY CHARACTERS	$200	"Robinson Crusoe writes, ""I made him know his name should be"" this, ""which was the day I saved his life"""	Friday
8452	22680	2010-05-03	MUSIC FESTIVALS	$200	"It was billed as ""an Aquarian exposition in White Lake, N.Y., 3 days of peace & music"""	Woodstock
8453	22681	2010-05-03	JOY OF COOKING	$200	"For Thanksgiving, ""Joy of Cooking"" suggests starting out with a bisque made with these shucked bivalves"	oysters
8454	22682	2010-05-03	"WHEN ""GH"" SOUNDS LIKE F"	$200	"Proverbially, you can do this ""out of the other side of your mouth"""	laugh
8455	22683	2010-05-03	PEOPLE	$400	"The magazine loves those ""mid-life moms"", like this actress who's ""Pretty in Pink... and blue!"""	Molly Ringwald
8456	22684	2010-05-03	NO WAY!  IT'S NORWAY!	$400	In 1814 the Norwegian parliament accepted this country's King Charles XIII to rule Norway as well	Sweden
8457	22685	2010-05-03	LITERARY CHARACTERS	$400	"In ""To Kill a Mockingbird"", recluse Arthur Radley is known by this nickname"	Boo
8458	22686	2010-05-03	MUSIC FESTIVALS	$400	"Telluride's festival for this ""colorful"" style of country music is a good place to fiddle around"	bluegrass
8459	22687	2010-05-03	JOY OF COOKING	$400	"Under ""Hot dogs"", there's a Mexican dog topped with salsa & a German dog topped with this fermented cabbage"	sauerkraut
8460	22688	2010-05-03	"WHEN ""GH"" SOUNDS LIKE F"	$400	A person difficult to know or convince is a this nut to crack	tough
8461	22689	2010-05-03	PEOPLE	$600	A 2010 story informed us that Mike Sorrentino aka the Situation, is loving his new fame as part of this show	Jersey Shore
8462	22690	2010-05-03	NO WAY!  IT'S NORWAY!	$600	Norway occupies the western side of this peninsula	the Scandinavian Peninsula
8463	22691	2010-05-03	LITERARY CHARACTERS	$600	"In ""A Streetcar Named Desire"", Mitch is a more genteel friend of this man"	Stanley
8464	22692	2010-05-03	MUSIC FESTIVALS	$200	"The Beale Street Music Festival in this city has been called the ""Mardi Gras of the mid-South"""	Memphis
8465	22693	2010-05-03	JOY OF COOKING	$600	"The section on ""Pasta, noodles, and dumplings"" includes a recipe for these Chinese dumplings served in soup"	wontons
8466	22694	2010-05-03	"WHEN ""GH"" SOUNDS LIKE F"	$600	This long, narrow receptacle holds food for animals	a trough
8467	22695	2010-05-03	PEOPLE	$800	"A 2000 issue had Caroline Kennedy on the cover with the line ""Profile in"" this"	Courage
8468	22696	2010-05-03	NO WAY!  IT'S NORWAY!	$800	"For its continuous daylight from mid-May through July, the far north of Norway is called ""the Land of"" this"	the Midnight Sun
8469	22697	2010-05-03	LITERARY CHARACTERS	$800	"This greedy individual died 7 years before the narrative opens in ""A Christmas Carol"""	(Jacob) Marley
8470	22698	2010-05-03	MUSIC FESTIVALS	$800	Founded by Hugh Hefner, this 2-day festival has been grooving at the Hollywood Bowl since 1979	the Playboy Jazz Festival
8471	22699	2010-05-03	JOY OF COOKING	$800	For your Super Bowl party, the book recommends the traditional dip of this many layers	seven
8472	22700	2010-05-03	"WHEN ""GH"" SOUNDS LIKE F"	$800	It means having a coarse surface; you can find it bordering a golf fairway	a rough
8473	22701	2010-05-03	PEOPLE	$1000	We believe the only Canadian political wife to make the cover was this one linked in the '70s to players like Mick Jagger	Margaret Trudeau
8474	22702	2010-05-03	NO WAY!  IT'S NORWAY!	$1000	Norway rakes it in off this resource & has high hopes for more from the Goliat Field in the Barents Sea	oil
8475	22703	2010-05-03	LITERARY CHARACTERS	$1000	"In his ""Secret Life"", this James Thurber character imagines himself as a surgeon & a WWI soldier"	Walter Mitty
8476	22704	2010-05-03	MUSIC FESTIVALS	$1000	In 2006 year-long festivals in Salzburg & Vienna celebrated his 250th birthday	Mozart
8477	22705	2010-05-03	JOY OF COOKING	$1000	"Move over, Lea & Perrins--""Joy of Cooking"" has a recipe for this made with walnut catsup, vinegar & anchovy essence"	Worcestershire sauce
8478	22706	2010-05-03	"WHEN ""GH"" SOUNDS LIKE F"	$1000	An adequate quantity	enough
8479	22707	2010-05-03	WORK THOSE APPS!	$400	The iFitness app's exercises screen is organized alphabetically by muscle groups; these stomach muscles are first	abs
8480	22708	2010-05-03	BRITS & AUSSIES ON TV	$400	In the 1990s she played Dr. Quinn, Medicine Woman	Jane Seymour
8481	22709	2010-05-03	OUT OF YOUR LEAGUE	$400	It includes Princeton & the University of Pennsylvania	the Ivy League
8482	22710	2010-05-03	BEFORE & AFTER: SINGERS & PRESIDENTS	$400	"I'm the ""Tutti Frutti"" singer who also made a historic visit to China"	Little Richard Nixon
8483	22711	2010-05-03	HE DIED A DEADLY DEATH	$400	On Jan. 28, 1547, after a physical & mental decline, this king of England was (surprisingly) survived by his wife Catherine	Henry VIII
8484	22712	2010-05-03	HOMOPHONES	$400	Walk through water, or measured the ounces of something	wade/weighed
8485	22713	2010-05-03	WORK THOSE APPS!	$800	The RunKeeper app uses GPS to track distance, speed & other data for a host of activities, such as this Bode Miller sport	skiing
8486	22714	2010-05-03	BRITS & AUSSIES ON TV	$800	He's gotten high praise for his American accent & his role as the curmudgeonly Dr. House	Hugh Laurie
8487	22715	2010-05-03	OUT OF YOUR LEAGUE	$4,000	"""Happy Mothers, Breastfed Babies"" is the motto of this league whose name includes the Spanish for ""milk"""	La Leche
8488	22716	2010-05-03	BEFORE & AFTER: SINGERS & PRESIDENTS	$800	"I sang ""Atomic"" as part of Blondie & also made the decision to use the atomic bomb"	Debbie Harry Truman
8489	22717	2010-05-03	HE DIED A DEADLY DEATH	$800	This political legend of Texas had a problem--a serious problem--on July 26, 1863	Sam Houston
8490	22718	2010-05-03	HOMOPHONES	$800	Egotistical, or a blood vessel	vain/vein
8491	22719	2010-05-03	WORK THOSE APPS!	$1200	Gym Goal Lite enables users to calculate both BMI, body mass index, & BMR, basal this rate	metabolic
8492	22720	2010-05-03	BRITS & AUSSIES ON TV	$1200	"Michelle Ryan was ""better, stronger, faster"" as Jaime Sommers in the 2007 remake of this series"	The Bionic Woman
8493	22721	2010-05-03	OUT OF YOUR LEAGUE	$1200	"It's what the ""AD"" stands for in the ADL, a league that's been fighting bigotry since 1913"	the Anti-Defamation League
8494	22722	2010-05-03	BEFORE & AFTER: SINGERS & PRESIDENTS	$1200	"""B-B-B-B-Bennie!""  Bennie Franklin!  You & I negotiated peace with Britain in the 1780s"	Elton John Adams
8495	22723	2010-05-03	HE DIED A DEADLY DEATH	$1200	"After <a href=""http://www.j-archive.com/media/2010-05-03_DJ_27.jpg"" target=""_blank"">his</a> death at age 78 on July 1, 1974, Argentina could cry for this 3-time president too"	Juan Perón
8496	22724	2010-05-03	HOMOPHONES	$1200	High-strung, or shelters for camping	tense/tents
8497	22725	2010-05-03	WORK THOSE APPS!	$1600	"The ""RELAX"" entry in this app series provides detailed descriptions of poses, including their Sanskrit names"	Yoga
8498	22726	2010-05-03	BRITS & AUSSIES ON TV	$1600	"Before he was ""The Mentalist"", this Aussie played ""The Guardian"""	Simon Baker
8499	22727	2010-05-03	OUT OF YOUR LEAGUE	$1600	Celebrating its 90th anniversary in 2010, this nonpartisan political org. is open to men as well	the League of Women Voters
8500	22728	2010-05-03	BEFORE & AFTER: SINGERS & PRESIDENTS	$1600	Helping win the Mexican War was nothing compared to being CMA Entertainer of the Year as a teenager	Zachary Taylor Swift
8501	22729	2010-05-03	HE DIED A DEADLY DEATH	$4,000	On Nov. 8, 1887 TB claimed the life of this O.K. Corral vet; he's pretty famous for an ex-dentist	Doc Holliday
8502	22730	2010-05-03	HOMOPHONES	$1600	A small sailing vessel, or a Southern contraction used to address 2 or more people	yawl/y'all
8503	22731	2010-05-03	WORK THOSE APPS!	$2000	"FitDeck helps users with this ""timely"" training in which short, intensive exercises alternate with slow, easy activity"	interval training
8504	22732	2010-05-03	BRITS & AUSSIES ON TV	$2000	Aussie actress Rachel Griffiths & Welsh actor Matthew Rhys play 2 of Sally Field's children on this series	Brothers & Sisters
8505	22733	2010-05-03	OUT OF YOUR LEAGUE	$2000	"The name of this Northern European trade league comes from the medieval German for ""guild"""	the Hanseatic League
8506	22734	2010-05-03	BEFORE & AFTER: SINGERS & PRESIDENTS	$2000	"Despite meeting ""Mary Jane"" & a ""Super Freak"", I never married; I'm..."	Rick James Buchanan
8507	22735	2010-05-03	HE DIED A DEADLY DEATH	$2000	"After the second battle of Philippi in 42 B.C., this Roman general could have said, ""Et tu, me?"" as he killed himself"	Brutus
8508	22736	2010-05-03	HOMOPHONES	$2000	Sterile, like some women, or a member of the lowest grade of nobility, like some men	barren/baron
8509	22737	2010-04-30	NOVELS, BOOKS & LITERATURE	$200	In book titles, this character has dealt with a stone, a prisoner, an order & a goblet	Harry Potter
8510	22738	2010-04-30	SCENE & HERD	$200	Billy Crystal goes on a cattle drive (& causes a stampede with his coffee grinder) in this 1991 comedy	City Slickers
8511	22739	2010-04-30	STATES BY CITIES & TOWNS	$200	Wenatchee, Puyallup, Walla Walla	Washington
8512	22740	2010-04-30	TERMS OF ENBEERMENT	$200	"From a German word meaning ""to store"", it's the lighter of the 2 basic beer types"	lager
8513	22741	2010-04-30	"""V"" DAY"	$200	This synonym for conceited was used in the title of a 1973 Carly Simon hit	vain
8514	22742	2010-04-30	GREAT WORK	$200	For her work on the management of common property, Elinor Ostrom is the first woman to win the Nobel Prize for this	economics
8515	22743	2010-04-30	NOVELS, BOOKS & LITERATURE	$400	"Launched into TV & book success by Oprah, this Ph.D. is the author of ""The Relationship Rescue Workbook"""	Dr. Phil
8516	22744	2010-04-30	SCENE & HERD	$400	"All the animals join the ""Circle Of Life"" to see the baby cub Simba in this animated film from 1994"	The Lion King
8517	22745	2010-04-30	STATES BY CITIES & TOWNS	$400	Muleshoe, Pecos, Rio Grande City	Texas
8518	22746	2010-04-30	TERMS OF ENBEERMENT	$400	Porter & bitter are examples of this 3-letter beer, the darker of the 2 basic types of beer	ale
8519	22747	2010-04-30	"""V"" DAY"	$400	The prevailing fashion, or a popular magazine devoted to fashion	vogue
8520	22748	2010-04-30	GREAT WORK	$400	The work of Jose Clemente Orozco brought fresco into the 20th century as a medium for these vast wall paintings	a mural
8521	22749	2010-04-30	NOVELS, BOOKS & LITERATURE	$1,000	"This slaphappy general's memoir ""War As I Knew It"" appeared in 1947, 2 years after his death"	Patton
8522	22750	2010-04-30	SCENE & HERD	$600	Don't worry--that was a CGI cow that was hurtled by a tornado in this Helen Hunt film	Twister
8523	22751	2010-04-30	STATES BY CITIES & TOWNS	$600	Medicine Lodge, Sublette, Leavenworth	Kansas
8524	22752	2010-04-30	TERMS OF ENBEERMENT	$600	Saccharomyces cerevisiae is a strain of this stuff vital to the fermentation process	yeast
8525	22753	2010-04-30	"""V"" DAY"	$600	As a noun, it's the opening of a volcano in the earth's crust; as a verb, it means to give forceful expression	vent
8526	22754	2010-04-30	GREAT WORK	$600	"(<a href=""http://www.j-archive.com/media/2010-04-30_J_23.jpg"" target=""_blank"">Secretary of State Hillary Clinton delivers the clue.</a>) Co-founding ""Arkansas Advocates for Children & Families"" & working on children's issues as First Lady led up to the writing of my first book, titled this"	It Takes a Village
8527	22755	2010-04-30	NOVELS, BOOKS & LITERATURE	$800	Title vessel the Vera sails from Veracruz in this Katherine Anne Porter novel	Ship of Fools
8528	22756	2010-04-30	SCENE & HERD	$800	Sam Neill & 2 kids narrowly avoid being stampeded by a herd of dinosaurs in this 1993 adventure	Jurassic Park
8529	22757	2010-04-30	STATES BY CITIES & TOWNS	$800	Bowling Green, Findlay, Sandusky	Ohio
8530	22758	2010-04-30	TERMS OF ENBEERMENT	$800	If you're drinking from the bottle, you'll often find the beer's percentage of ABV, or this, on the label	alcohol by volume
8531	22759	2010-04-30	"""V"" DAY"	$800	It can be a decorative design placed at the beginning or end of a book, or a short scene taken from that book	vignette
8532	22760	2010-04-30	GREAT WORK	$800	In 1880, this actress made a tour de force portraying 18th c. actress Adrienne Lecouvreur	Sarah Bernhardt
8533	22761	2010-04-30	NOVELS, BOOKS & LITERATURE	$1000	"Helen Graham is ""The Tenant of Wildfell Hall"" in a novel by this youngest Bronte sister"	Anne Brontë
8534	22762	2010-04-30	STATES BY CITIES & TOWNS	$1000	Ville Platte, Opelousas, Plaquemine	Louisiana
8535	22763	2010-04-30	TERMS OF ENBEERMENT	$1000	The dried blossoms of this plant, genus Humulus, add bitterness to beer	hops
8536	22764	2010-04-30	"""V"" DAY"	$1000	"From the Spanish for ""watchman"", it's one who takes the law into his own hands"	vigilante
8537	22765	2010-04-30	GREAT WORK	$1000	"For authors Don & Petie Kladstrup, the book ""Champagne"" must be this, Latin for ""great work"""	magnum opus
8538	22766	2010-04-30	POPULAR SCIENCE	$400	"(<a href=""http://www.j-archive.com/media/2010-04-30_DJ_21.wmv"">Sarah of the Clue Crew pulls a tablecloth out from under a plate.</a>)  The silkiness of the tablecloth & the smoothness of the table & plate combine to reduce this force to a minimum--don't try this at home"	friction
8539	22767	2010-04-30	DISCO!  DUCK!	$400	"This syndicated DJ & ""Solid Gold"" host hit No. 1 with ""Disco Duck"" in 1976"	Rick Dees
8540	22768	2010-04-30	GREEK LETTERS	$400	Zeta is actually the 6th letter in the Greek alphabet; the last one is this	omega
8541	22769	2010-04-30	TIME IS ON YOUR SIDE	$400	A 300-year anniversary	a tricentennial
8542	22770	2010-04-30	PRESIDENTIAL SUCCESSION 2010	$400	This Treasury head is No. 5; after dealing with the economy, how hard could the top job be?	Timothy Geithner
8543	22771	2010-04-30	NOT GREAT WORK	$400	It rhymes with effective but basically means ineffective	defective
8544	22772	2010-04-30	POPULAR SCIENCE	$800	"(<a href=""http://www.j-archive.com/media/2010-04-30_DJ_22.wmv"">Jimmy of the Clue Crew hits a hanging baseball bat with a mallet.</a>)  The familiar crack of a bat comes only when it's struck at the spot where this is at a minimum; if contact comes elsewhere, you get more of a thud"	vibration
8545	22773	2010-04-30	DISCO!  DUCK!	$800	"Some longtime fans still haven't forgiven this rocker for his 1979-disco-fied smash ""Da Ya Think I'm Sexy?"""	Rod Stewart
8546	22774	2010-04-30	GREEK LETTERS	$800	It's not the 3.14th letter in the Greek alphabet--it's the 16th	pi
8547	22775	2010-04-30	TIME IS ON YOUR SIDE	$800	By definition, this adjective refers to the time before written records	prehistorical
8548	22776	2010-04-30	PRESIDENTIAL SUCCESSION 2010	$800	6th in line is this man who has served in the Cabinets of both George W. Bush & Barack Obama	Robert Gates
8549	22777	2010-04-30	NOT GREAT WORK	$800	Something poorly put together may be called this type of operation, after a cartoon character	Mickey Mouse
8550	22778	2010-04-30	POPULAR SCIENCE	$1200	"(<a href=""http://www.j-archive.com/media/2010-04-30_DJ_28.wmv"">Sarah demonstrates a happy drinking bird.</a>)  An internal pressure imbalance forces liquid up to the duck's head, making it tip over for another drink; it's caused by this process that cools the wet head but not the dry tail"	evaporation
8551	22779	2010-04-30	DISCO!  DUCK!	$1200	"""That's The Way (I Like It)"" was a 1975 hit for these disco titans--uh huh, uh huh"	KC & The Sunshine Band
8552	22780	2010-04-30	GREEK LETTERS	$1200	Go fly this 4th Greek letter shaped like a triangle	delta
8553	22781	2010-04-30	TIME IS ON YOUR SIDE	$1200	Usually beginning July 1 or October 1, it's a 12-month period used in business & accounting	a fiscal year
8554	22782	2010-04-30	PRESIDENTIAL SUCCESSION 2010	$1200	Like her dad, she was elected to the House of Representatives; unlike her dad, she got to be No. 2 in succession	Pelosi
8555	22783	2010-04-30	NOT GREAT WORK	$1200	"This adjective, referring to the fabric <a href=""http://www.j-archive.com/media/2010-04-30_DJ_08.jpg"" target=""_blank"">seen</a> <a href=""http://www.j-archive.com/media/2010-04-30_DJ_08a.jpg"" target=""_blank"">here</a>, has come to mean ""cheap"" or ""crummy"""	chintzy
8556	22784	2010-04-30	DISCO!  DUCK!	$1600	"Her No. 1 version of ""MacArthur Park"" melted all over disco floors in 1978"	Donna Summer
8557	22785	2010-04-30	GREEK LETTERS	$1600	"This Greek letter, number eight, is represented <a href=""http://www.j-archive.com/media/2010-04-30_DJ_14.jpg"" target=""_blank"">here</a>"	theta
8558	22786	2010-04-30	TIME IS ON YOUR SIDE	$1600	Shine on if you see this closest full moon to the fall equinox	a harvest moon
8559	22787	2010-04-30	PRESIDENTIAL SUCCESSION 2010	$1600	A one-time U.S. Attorney for D.C., he's now 7th in line	Eric Holder
8560	22788	2010-04-30	NOT GREAT WORK	$1600	This plural of an ordinal number also refers to flawed goods from the factory	seconds
8561	22789	2010-04-30	DISCO!  DUCK!	$2000	"Walter Murphy's ""A Fifth Of"" this guy paired classical music with a disco beat"	Beethoven
8562	22790	2010-04-30	GREEK LETTERS	$3,000	This 9th letter of the Greek alphabet also means a jot or whit	iota
8563	22791	2010-04-30	TIME IS ON YOUR SIDE	$2,800	"Shakespeare coined this ""culinary"" term for a time of youthful exuberance"	salad days
8564	22792	2010-04-30	PRESIDENTIAL SUCCESSION 2010	$2000	As Homeland Security was the last to be added as a Cabinet department, this ex-Arizona Governor is No. 18	Napolitano
8565	22793	2010-04-30	NOT GREAT WORK	$2000	"This adjective for a job badly done literally means ""having loose footwear"""	slipshod
8566	22794	2010-04-29	THE NEW TESTAMENT	$200	After he was baptized, Jesus was tempted in the wilderness by Satan for this many days	40 days
8567	22795	2010-04-29	TAKE IN ORDER	$200	In 2006 the Miss America pageant took a gamble & moved to Las Vegas from this longtime home	Atlantic City
8568	22796	2010-04-29	HEY, THAT'S SHARP!	$200	Some of the hatchets she used in her saloon-smashing have been donated to the Kansas historical society	Carrie Nation
8569	22797	2010-04-29	WORTH A THOUSAND WORDS	$200	"It's the year in which the photo <a href=""http://www.j-archive.com/media/2010-04-29_J_21.jpg"" target=""_blank"">seen</a> <a href=""http://www.j-archive.com/media/2010-04-29_J_21a.jpg"" target=""_blank"">here</a> was taken"	1929
8570	22798	2010-04-29	STATE LICENSE PLATE MOTTOS	$200	"""Famous Potatoes"""	Idaho
8571	22799	2010-04-29	"TER""MA""NATORS"	$200	An agreeable odor	an aroma
8572	22800	2010-04-29	THE NEW TESTAMENT	$400	"This ""beloved physician"" dedicated his gospel & the book of acts to a Christian named Theophilus"	Luke
8573	22801	2010-04-29	TAKE IN ORDER	$400	"The Drifters sang about being on a blanket with their baby, down by the sea, in their hit song ""Under"" this"	"""The Boardwalk"""
8574	22802	2010-04-29	HEY, THAT'S SHARP!	$400	In Latin America this large, heavy Spanish-named knife is used for cutting sugar cane & clearing underbrush	a machete
8575	22803	2010-04-29	WORTH A THOUSAND WORDS	$400	"An 1870 <a href=""http://www.j-archive.com/media/2010-04-29_J_22.jpg"" target=""_blank"">photo</a> tells the sad story of how <a href=""http://www.j-archive.com/media/2010-04-29_J_22a.jpg"" target=""_blank"">this</a> plains animal was hunted to near extinction"	the bison
8576	22804	2010-04-29	STATE LICENSE PLATE MOTTOS	$400	"""...on my Mind"""	Georgia
8577	22805	2010-04-29	"TER""MA""NATORS"	$400	JFK had this type of charm & magnetism	charisma
8578	22806	2010-04-29	THE NEW TESTAMENT	$600	John 13 says Jesus got up from supper, took a towel & began washing these parts of his disciples	their feet
8579	22807	2010-04-29	TAKE IN ORDER	$600	In 1931 a federal jury convicted Al Capone, not of murder, mind you, but of evading this 2-word levy	income tax
8580	22808	2010-04-29	HEY, THAT'S SHARP!	$600	It's the title movie object wielded by Leatherface in several motion pictures	a chainsaw
8581	22809	2010-04-29	WORTH A THOUSAND WORDS	$600	"The children seen <a href=""http://www.j-archive.com/media/2010-04-29_J_23.jpg"" target=""_blank"">here</a> are practicing the Cold War drill known by this 3-word term"	duck and cover
8582	22810	2010-04-29	STATE LICENSE PLATE MOTTOS	$600	"""Land of Lincoln"""	Illinois
8583	22811	2010-04-29	"TER""MA""NATORS"	$600	"From the Sanskrit for ""duty"", one of its dhefinitions is the teaching of the Buddha"	dharma
8584	22812	2010-04-29	THE NEW TESTAMENT	$800	After Herod died, Joseph, Mary & Jesus left Egypt & returned to this Galiliean city	Nazareth
8585	22813	2010-04-29	TAKE IN ORDER	$800	"Nearly 50 years after their biggest hit, ""The Lion Sleeps Tonight"", this group was still performing it at concerts in 2009"	The Tokens
8586	22814	2010-04-29	HEY, THAT'S SHARP!	$800	Robespierre lost his head on one of these July 28, 1794	a guillotine
8587	22815	2010-04-29	WORTH A THOUSAND WORDS	$800	"The photo seen <a href=""http://www.j-archive.com/media/2010-04-29_J_24.jpg"" target=""_blank"">here</a>, taken from one of these planes, triggered an international crisis in 1962"	a U2
8588	22816	2010-04-29	STATE LICENSE PLATE MOTTOS	$800	"""First in Flight"""	North Carolina
