	index	Air Date	Category	Value	Question	Answer
5833	87948	2005-06-27	ADVERTISING	$400	"In 1888 this company's new camera was advertised with the slogan ""You press the button--we do the rest"""	Kodak
5834	87949	2005-06-27	TANGENTIAL ETRUSCAN POTPOURRI	$400	"Historians differ on how Etruscans would have felt about this Mother Goose guy, ""Born on a Monday... buried on Sunday"""	Solomon Grundy
5835	87950	2005-06-27	ANIMAL WORDS & PHRASES	$400	If someone isn't really as sorry as he seems, he may shed these	crocodile tears
5836	87951	2005-06-27	OFFICIAL STATE SEALS	$600	"""United We Stand"" appears on the top half of Kentucky's state seal & these 3 words appear on the bottom"	"""Divided We Fall"""
5837	87952	2005-06-27	"MOVIE CROSSWORD CLUES ""G"""	$600	"Garbo ""checked in"" there, in 1932 (5, 5)"	Grand Hotel
5838	87953	2005-06-27	THIRD PARTY PRESIDENTIAL CANDIDATES	$600	This man's third party candidacy in 1912 allowed Woodrow Wilson to win	Teddy Roosevelt
5839	87954	2005-06-27	ADVERTISING	$600	According to Advertising Age Magazine, 96% of North American children recognize this hamburger clown	Ronald McDonald
5840	87955	2005-06-27	TANGENTIAL ETRUSCAN POTPOURRI	$600	No Etruscan could know that 25,000 Southern casualties occured during this July 1-3, 1863 battle	Gettysburg
5841	87956	2005-06-27	ANIMAL WORDS & PHRASES	$600	Slang term for an indoor television antenna with 2 adjustable aerials	rabbit ears
5842	87957	2005-06-27	OFFICIAL STATE SEALS	$800	Montana's vast natural resources are represented on its seal by the Great Falls of this river	the Missouri
5843	87958	2005-06-27	"MOVIE CROSSWORD CLUES ""G"""	$800	Denzel's Civil War saga (5)	Glory
5844	87959	2005-06-27	THIRD PARTY PRESIDENTIAL CANDIDATES	$800	He followed Jackson into the Presidency in 1836 & 12 years later ran as a third party candidate	Van Buren
5845	87960	2005-06-27	ADVERTISING	$800	"In a classic series of commercials, this company ""puts you in the driver's seat"""	Hertz
5846	87961	2005-06-27	TANGENTIAL ETRUSCAN POTPOURRI	$800	"Etruscans don't know he famously said, ""I don't give 'em hell; I just tell the truth and they think it's hell"""	Harry Truman
5847	87962	2005-06-27	ANIMAL WORDS & PHRASES	$800	It's a regular & reliable source of income, just as dependable as a certain source of milk	a cash cow
5848	87963	2005-06-27	OFFICIAL STATE SEALS	$1000	The woman on its seal represents equal rights, since it was the first state to grant women the right to vote	Wyoming
5849	87964	2005-06-27	"MOVIE CROSSWORD CLUES ""G"""	$800	Steve & Ali made one, before Kim & Alec (7)	Getaway
5850	87965	2005-06-27	THIRD PARTY PRESIDENTIAL CANDIDATES	$1000	In 1924 this Wisconsin senator ran on the Progressive Party ticket & on the Socialist Party ticket	"""Fightin'"" Bob La Follette"
5851	87966	2005-06-27	ADVERTISING	$1000	"This fast-food chain's 1985 ""Herb"" campaign has been called one of the most elaborate advertising flops of all time"	Burger King
5852	87967	2005-06-27	TANGENTIAL ETRUSCAN POTPOURRI	$1000	Etruscans would have loved this playwright who went from the U. of Michigan to the U. of Marilyn (Monroe)	Arthur Miller
5853	87968	2005-06-27	ANIMAL WORDS & PHRASES	$1000	The name of this mischievous black bird may be used for a chatterbox or a hoarder	the magpie
5854	87969	2005-06-27	CLASSICAL COMPOSERS	$400	"As published, his ""Eroica"" symphony was dedicated to his patron Prince Lobkowitz"	Beethoven
5855	87970	2005-06-27	STARS' PRODUCTION COMPANIES	$400	You can read a lot into the fact she named her production company Harpo	Oprah Winfrey
5856	87971	2005-06-27	CORN	$400	"(<a href=""http://www.j-archive.com/media/2005-06-27_DJ_09.jpg"" target=""_blank"">Jimmy of the Clue Crew stands in a ripe cornfield in Wisconsin.</a>)  Because it feels like the fabric of the same name, the <a href=""http://www.j-archive.com/media/2005-06-27_DJ_09a.jpg"" target=""_blank"">tuft</a> at the end of an ear of corn is called this"	the silk
5857	87972	2005-06-27	AUTHOR'S MAIDEN NAMES	$400	Elizabeth Browning	Barrett
5858	87973	2005-06-27	"START SPREADING THE ""NEW""s"	$400	A group interview held for reporters by a political figure or famous person	a news conference
5859	87974	2005-06-27	I'M LEAFING TODAY	$400	"Trying to identify <a href=""http://www.j-archive.com/media/2005-06-27_DJ_20.jpg"" target=""_blank"">this</a> vine always leaves us scratching our heads"	poison ivy
5860	87975	2005-06-27	CLASSICAL COMPOSERS	$800	"He wrote ""William Tell"" at age 37, but no other operas during the remaining 39 years of his life"	(Gioacchino) Rossini
5861	87976	2005-06-27	STARS' PRODUCTION COMPANIES	$800	It's Irish dreamtime for this Steele, Remington Steele	Pierce Brosnan
5862	87977	2005-06-27	CORN	$800	As a thickener, this powder leaves sauces clear rather than opaque, like flour	cornstarch
5863	87978	2005-06-27	AUTHOR'S MAIDEN NAMES	$800	Laura Wilder	Ingalls
5864	87979	2005-06-27	"START SPREADING THE ""NEW""s"	$800	Smaller than a newspaper, it's a printed report giving news or information of interest to a special group	a newsletter
5865	87980	2005-06-27	I'M LEAFING TODAY	$800	"The leaf seen <a href=""http://www.j-archive.com/media/2005-06-27_DJ_21.jpg"" target=""_blank"">here</a> is used as a symbol of this professional sports team, eh?"	Maple Leafs
5866	87981	2005-06-27	CLASSICAL COMPOSERS	$1200	"In his 20s this ""New World"" symphony composer played viola in the Czech nat'l theater under Smetana"	Dvorak
5867	87982	2005-06-27	STARS' PRODUCTION COMPANIES	$1200	"This ""Legally Blonde"" star must be pretty intense; she called her prodction company Type A Films"	Reese Witherspoon
5868	87983	2005-06-27	CORN	$1200	"(<a href=""http://www.j-archive.com/media/2005-06-27_DJ_11.jpg"" target=""_blank"">Jimmy is still lost in the Wisconsin cornfield.</a>)  Henry Ford suggested running cars on this fuel made from corn; in recent years it's become a big part of our fuel supply"	ethanol
5869	87984	2005-06-27	AUTHOR'S MAIDEN NAMES	$1200	Mary Dodge	Mapes
5870	87985	2005-06-27	"START SPREADING THE ""NEW""s"	$1200	"The ""March of Time"" was a famous series of these short films about recent historic events"	a newsreel
5871	87986	2005-06-27	I'M LEAFING TODAY	$1200	"We'll have to garnish your income if you misidentify the leaves of <a href=""http://www.j-archive.com/media/2005-06-27_DJ_22.jpg"" target=""_blank"">this</a> plant"	parsley
5872	87987	2005-06-27	CLASSICAL COMPOSERS	$2,800	His family was Jewish but his father became a protestant & added Bartholdy to the last name	Felix Mendelssohn
5873	87988	2005-06-27	CORN	$1600	In 1961, in ancient Mexican trash, R.S. MacNeish discovered tiny, cigarette-filter-sized ones of these	corn cobs
5874	87989	2005-06-27	AUTHOR'S MAIDEN NAMES	$1600	Adela St. Johns	Rogers
5875	87990	2005-06-27	"START SPREADING THE ""NEW""s"	$1,600	The sheep-to-human ratio in this nation is about 10 to 1	New Zealand
5876	87991	2005-06-27	I'M LEAFING TODAY	$1600	"The sight of <a href=""http://www.j-archive.com/media/2005-06-27_DJ_23.jpg"" target=""_blank"">these</a> leaves was good news to Noah"	olives
5877	87992	2005-06-27	CLASSICAL COMPOSERS	$2000	"Around 1813 he set Goethe's ""Gretchen am Spinnrade"" to music"	Franz Schubert
5878	87993	2005-06-27	CORN	$2000	A main constituent of corn husks & stalks is this tough cell wall material that's made into fibers like rayon	cellulose
5879	87994	2005-06-27	AUTHOR'S MAIDEN NAMES	$2000	Mary Rinehart	Roberts
5880	87995	2005-06-27	"START SPREADING THE ""NEW""s"	$2000	"(<a href=""http://www.j-archive.com/media/2005-06-27_DJ_08.jpg"" target=""_blank"">R2-D2 beeps & whistles the clue.</a>)  When the original ""Star Wars"" became ""Star Wars: Episode IV"", this 3-word subtitle was added to its name"	A New Hope
5881	87996	2005-06-27	I'M LEAFING TODAY	$2000	"In general, you might see one of <a href=""http://www.j-archive.com/media/2005-06-27_DJ_24.jpg"" target=""_blank"">these</a> leaves on an Army Major or a Lieutenant Colonel"	an oak leaf
5882	87997	2005-06-24	PRESIDENTS & BASEBALL	$200	Saying it was in the national interest, he kept baseball going during World War II	F.D.R.
5883	87998	2005-06-24	SANDWICHES	$200	"This term for a large sandwich with a variety of fillings is named for a character in the comic strip ""Blondie"""	a Dagwood
5884	87999	2005-06-24	SYMPTOMS OF AFFLUENZA	$200	You get the sweats thinking about this car company's Silver Shadow, Silver Cloud or Phantom model	Rolls-Royce
5885	88000	2005-06-24	E_____E	$200	"When it comes to this flat container, you can stuff it, lick it, or ""push"" it"	an envelope
5886	88001	2005-06-24	ASTRONAUTS	$200	Physicist Owen Garriott & physician  Joe Kerwin were science pilots on missions to this '70s space station	Skylab
5887	88002	2005-06-24	THE FRANK LLOYD WRIGHT STUFF	$200	"(<a href=""http://www.j-archive.com/media/2005-06-24_J_21.jpg"" target=""_blank"">Sarah of the Clue Crew reports from the Robie House in Chicago, IL.</a>)  Part of Robie House is called by this term for the front of a ship--the house looked to some like a ship set on land"	prow
5888	88003	2005-06-24	PRESIDENTS & BASEBALL	$400	It's the only team that has a U.S. president on its roster of former owners	the Texas Rangers
5889	88004	2005-06-24	SANDWICHES	$400	"""BLAT"" is a BLT with this ""a""dditional ingredient"	avocado
5890	88005	2005-06-24	SYMPTOMS OF AFFLUENZA	$400	Shortness of breath ordering 2 boxes of Cohiba cigars, first made in this country	Cuba
5891	88006	2005-06-24	E_____E	$400	Any one apostolic letter in the New Testament	an epistle
5892	88007	2005-06-24	ASTRONAUTS	$400	John Grunsfeld, grandson of a planetarium designer, flew on the 1999 shuttle mission to repair this	the Hubble Space Telescope
5893	88008	2005-06-24	THE FRANK LLOYD WRIGHT STUFF	$400	For his prairie houses, Wright called for one big chimney, which justified one big one of these inside	a fireplace
5894	88009	2005-06-24	PRESIDENTS & BASEBALL	$600	One of his first jobs was re-creating Cubs games over the radio in Iowa	Ronald Reagan
5895	88010	2005-06-24	SANDWICHES	$600	One story says that this alternate name for a hero sandwich comes from its creation on Hog Island	a hoagie
5896	88011	2005-06-24	SYMPTOMS OF AFFLUENZA	$600	You get weak-kneed fondling a tournament mallet used during chukkers in this sport	polo
5897	88012	2005-06-24	E_____E	$600	Listen to me: it's soft, it's pendulous, it's on your head	an earlobe
5898	88013	2005-06-24	ASTRONAUTS	$600	"The book ""The Right Stuff"" describes his 2 personalities as ""The Icy Commander"" & ""Smilin' Al"""	Alan Shepard
5899	88014	2005-06-24	THE FRANK LLOYD WRIGHT STUFF	$600	"(<a href=""http://www.j-archive.com/media/2005-06-24_J_28.jpg"" target=""_blank"">Cheryl of the Clue Crew reports from Oak Park, a suburb of Chicago, IL.</a>)  The symbolism Frank Lloyd Wright used on this house includes <a href=""http://www.j-archive.com/media/2005-06-24_J_28a.jpg"" target=""_blank"">the stork</a> for this quality, which is fitting as Wright raised 6 kids here"	fertility
5900	88015	2005-06-24	PRESIDENTS & BASEBALL	$800	Before his Army years, he played baseball under an assumed name in the Kansas minor leagues	(Dwight) Eisenhower
5901	88016	2005-06-24	SANDWICHES	$800	GAC is an abbreviation for this classic sandwich	a grilled American cheese
5902	88017	2005-06-24	SYMPTOMS OF AFFLUENZA	$800	Heart palpitations when mentioning the Carnegie Abbey Members Only Club at Narragansett Bay in this state	Rhode Island
5903	88018	2005-06-24	E_____E	$800	To appropriate money or property fraudulently for one's own use	embezzle
5904	88019	2005-06-24	ASTRONAUTS	$800	"One of the three men on the mission whose NASA patch is seen <a href=""http://www.j-archive.com/media/2005-06-24_J_17.jpg"" target=""_blank"">here</a>"	(1 of) James Lovell, Fred Haise, & Jack Swigert
5905	88020	2005-06-24	THE FRANK LLOYD WRIGHT STUFF	$800	Though he isn't primarily known for church designs, this shape was Wright's favorite in the early 1900s	the cruciform
5906	88021	2005-06-24	PRESIDENTS & BASEBALL	$1,000	On April 19, 1909 Taft attended a home game of this team & probably had a hot dog or 9	the Washington Senators
5907	88022	2005-06-24	SANDWICHES	$1000	Disneyland's Blue Bayou restaurant serves this classic sandwich that's dipped in egg & fried	a Monte Cristo
5908	88023	2005-06-24	SYMPTOMS OF AFFLUENZA	$1000	"Shivers walking through 718 Fifth Ave., the jewelry house of this ""King of Diamonds"""	Harry Winston
5909	88024	2005-06-24	E_____E	$1000	"From the Latin for ""turned out of doors"", it means to get rid of, maybe as in ""the negative"""	eliminate
5910	88025	2005-06-24	ASTRONAUTS	$1000	"On Apollo 11 this man got to say, ""OK, Eagle... you guys take care"""	Michael Collins
5911	88026	2005-06-24	THE FRANK LLOYD WRIGHT STUFF	$1000	"(<a href=""http://www.j-archive.com/media/2005-06-24_J_30.jpg"" target=""_blank"">Sarah of the Clue Crew reports from Oak Park, a suburb of Chicago, IL.</a>)  Wright said he tried to make furnishings like this type of architecture, which is interconnected like a living thing"	organic
5912	88027	2005-06-24	COMING TO AMERICA	$400	He came to America in 1847 to join his brothers' dry goods business; his jeans came later	Levi Strauss
5913	88028	2005-06-24	"SONG SUNG ""BLUE"""	$400	"A 1979 Neil Diamond hit says, ""Long as I can have you here with me, I'd much rather be"" this, the song's title"	"""Forever In Blue Jeans"""
5914	88029	2005-06-24	SWEET CAROLINA	$400	This popular 1920s dance style was named for a 1923 song which was named for a city in South Carolina	the Charleston
5915	88030	2005-06-24	YOU DON'T BRING ME FLOWERS	$400	In the fir tree, not flowers but these hold the seeds	cones
5916	88031	2005-06-24	I AM I SAID	$400	"In ""Goodbye to Berlin"", Isherwood wrote, ""I am"" this ""with its shutter open"", giving the later play version its title"	a camera
5917	88032	2005-06-24	HELLO AGAIN	$400	Guten tag	German
5918	88033	2005-06-24	COMING TO AMERICA	$800	Frank Capra & Charles Atlas made names for themselves after both emigrating from this country in 1903	Italy
5919	88034	2005-06-24	"SONG SUNG ""BLUE"""	$800	"""Sometimes I wonder what I'm a gonna do, but there ain't no cure for"" these"	the summertime blues
5920	88035	2005-06-24	SWEET CAROLINA	$800	In 2000 Governor Jim Hodges signed a bill to remove this from atop the Capitol dome in Columbia, South Carolina	the Confederate Flag
5921	88036	2005-06-24	YOU DON'T BRING ME FLOWERS	$800	Welwitschia mirabilis, a plant of this continent's Namib Desert, gets water no one knows how	Africa
5922	88037	2005-06-24	I AM I SAID	$800	"In Shakespeare, one of his last declarations before he's killed is ""I am constant as the Northern star"""	Julius Caesar
5923	88038	2005-06-24	HELLO AGAIN	$800	Konnichiwa	Japanese
5924	88039	2005-06-24	COMING TO AMERICA	$1200	A little bird told us this artist, born in Santo Domingo in 1785, came to America when he was 18	Audubon
5925	88040	2005-06-24	"SONG SUNG ""BLUE"""	$1200	"Bing Crosby introduced this song in 1937's ""Waikiki Wedding"" (Elvis sang it almost 25 years later)"	"""Blue Hawaii"""
5926	88041	2005-06-24	SWEET CAROLINA	$1200	When the NHL is up & running, this pro hockey team plays its home games in Raleigh	the Carolina Hurricanes
5927	88042	2005-06-24	YOU DON'T BRING ME FLOWERS	$1200	A plant that forms a furry carpet on forest floors is known as the club type of this, but isn't a true one	a moss
5928	88043	2005-06-24	I AM I SAID	$4,000	"19th century New Yorker who wrote, ""I am the poet of the body and I am the poet of the soul"""	Walt Whitman
5929	88044	2005-06-24	HELLO AGAIN	$1200	Ni Hao	Chinese
5930	88045	2005-06-24	COMING TO AMERICA	$1600	Born in Paris of Asian heritage, this world-famous cellist came to the U.S. at age 8	Yo-Yo Ma
5931	88046	2005-06-24	"SONG SUNG ""BLUE"""	$1600	"This No. 1 hit also includes the line ""Softer than satin was the light"""	"""Blue Velvet"""
5932	88047	2005-06-24	SWEET CAROLINA	$1600	In the 1920s, this insect devastated South Carolina's cotton industry	the boll weevil
5933	88048	2005-06-24	YOU DON'T BRING ME FLOWERS	$1600	Sori are clusters of spore-producing structures on these nonflowering plants	ferns
5934	88049	2005-06-24	I AM I SAID	$1600	"20th century New Yorker who wrote, ""I am the darker brother"" but ""I, too, am America"""	Langston Hughes
5935	88050	2005-06-24	HELLO AGAIN	$1600	Jambo	Swahili
5936	88051	2005-06-24	COMING TO AMERICA	$2,000	Great Scot!  He came to America in 1848 & rose from bobbin boy in a cotton factory to a steel magnate	Carnegie
5937	88052	2005-06-24	"SONG SUNG ""BLUE"""	$2000	"This title completes the line ""No one knows what it's like to be the bad man, to be the sad man..."""	"""Behind Blue Eyes"""
5938	88053	2005-06-24	SWEET CAROLINA	$2000	Both Carolinas were named for this English monarch	Charles I
5939	88054	2005-06-24	YOU DON'T BRING ME FLOWERS	$2000	The maidenhair is the only living plant in this genus of ornamental trees long held sacred in Asia	Ginkgo
5940	88055	2005-06-24	I AM I SAID	$2000	"Soon before his mental collapse in 1889, this European thinker wrote, ""I am not a man I am dynamite"""	Nietzsche
5941	88056	2005-06-24	HELLO AGAIN	$2000	Kalimera	Greek
5942	88057	2005-06-23	BODIES OF WATER	$200	A cruise on this sea might include stops in St. Thomas, Puerto Rico & Martinique	the Caribbean
5943	88058	2005-06-23	TOP 40 LAST NAMES	$200	Paul, Tyrone, Mac, Spencer, Skeeter	Davis
5944	88059	2005-06-23	AWARDS	$200	This auction site won a 2003 Webby Award for best Services Website on the Internet	eBay
5945	88060	2005-06-23	QUOTATIONS	$200	"""You can't fool all of the people all of the time"" has been attributed to P.T. Barnum & to this president"	Abraham Lincoln
5946	88061	2005-06-23	NOODLE DISHES	$200	This classic Kraft dinner was introduced in 1937	Macaroni & Cheese
5947	88062	2005-06-23	5-SYLLABLE WORDS	$200	You're one of these if everybody thought of you as a straight A student but you pull C's	an underachiever
5948	88063	2005-06-23	BODIES OF WATER	$400	The Bay of Bengal is an arm of this ocean	the Indian Ocean
5949	88064	2005-06-23	TOP 40 LAST NAMES	$400	Jude, Cozy, Natalie, Paula	Cole
5950	88065	2005-06-23	AWARDS	$400	This Washington newspaper's Colbert King won a 2003 Pulitzer for Commentary for his columns on politics & power	The Washington Post
5951	88066	2005-06-23	QUOTATIONS	$400	"This Yankees manager who died in 1975 once remarked ""Most people my age are dead"""	Casey Stengel
5952	88067	2005-06-23	NOODLE DISHES	$400	This pasta dish in a sauce of cream, butter & parmesan is credited to Roman restaurateur Signor di Lello	Fettuccine Alfredo
5953	88068	2005-06-23	5-SYLLABLE WORDS	$400	"It's the common surgical <a href=""http://www.j-archive.com/media/2005-06-23_J_22.jpg"" target=""_blank"">operation</a> shown graphically <a href=""http://www.j-archive.com/media/2005-06-23_J_22a.jpg"" target=""_blank"">here</a>"	an appendectomy
5954	88069	2005-06-23	BODIES OF WATER	$600	In April 1859, at Port Said, digging began on this artificial waterway	the Suez Canal
5955	88070	2005-06-23	TOP 40 LAST NAMES	$600	Dave, Roy, Petula	Clark
5956	88071	2005-06-23	AWARDS	$600	William Lipscomb won the '76 Nobel Chemistry Prize for his studies of compounds of boron & this lightest element	hydrogen
5957	88072	2005-06-23	QUOTATIONS	$600	"Ironically, on April 3, 1968 he said, ""I've seen the promised land"" & ""I'm happy tonight... I'm not fearing any man"""	Martin Luther King, Jr.
5958	88073	2005-06-23	NOODLE DISHES	$600	"The name of this dish means ""Thai fried noodles"""	Pad Thai
5959	88074	2005-06-23	5-SYLLABLE WORDS	$600	This drink made with Cointreau (French) & Absolut Citron (Swedish) bears out its name as a citizen of the world	a cosmopolitan
5960	88075	2005-06-23	BODIES OF WATER	$800	"(<a href=""http://www.j-archive.com/media/2005-06-23_J_10.jpg"" target=""_blank"">Sarah of the Clue crew reports from a lakefront in Chicago, IL.</a>)  Lake Michigan is larger than you think. Scientists say it's actually part of  <a href=""http://www.j-archive.com/media/2005-06-23_J_10a.jpg"" target=""_blank"">this</a> Great Lake that it joins via the Straits of Mackinaw"	Lake Huron
5961	88076	2005-06-23	TOP 40 LAST NAMES	$800	Raspy singer Bonnie, rowdy singer Steven	Tyler
5962	88077	2005-06-23	AWARDS	$800	The Golden Lamp awards are bestowed for the best protrayals of these health professionals in the media	nurses
5963	88078	2005-06-23	QUOTATIONS	$800	"An inspiring story by him says, ""And you will succeed?  Yes!  You will, indeed! (98 and 3/4 percent guaranteed.)"""	Dr. Seuss
5964	88079	2005-06-23	NOODLE DISHES	$800	This Jewish noodle pudding was served as a 2nd main course on the Sabbath to symbolize prosperity	kugel
5965	88080	2005-06-23	5-SYLLABLE WORDS	$800	The type of word one-fifth as long as the responses in this category	monosyllabic
5966	88081	2005-06-23	BODIES OF WATER	$2,200	The names of these two important rivers that rise in the Swiss Alps differ by just a vowel	the Rhine & the Rhône
5967	88082	2005-06-23	TOP 40 LAST NAMES	$1000	Bootsy	Collins
5968	88083	2005-06-23	AWARDS	$1000	"In 2001 this author won a Pen/Faulkner Award for Best American Work of Fiction for ""The Human Stain"""	Philip Roth
5969	88084	2005-06-23	QUOTATIONS	$1000	"""But a lifetime of happiness!  No man alive could bear it: it would be hell on earth"", he wrote in ""Man and Superman"""	George Bernard Shaw
5970	88085	2005-06-23	NOODLE DISHES	$1000	"This ""spring style"" pasta is simply topped or tossed with spring vegetables"	(pasta) primavera
5971	88086	2005-06-23	5-SYLLABLE WORDS	$1000	"It's the type of ""warfare"" meant to mislead, demoralize or bamboozle your foe"	psychological
5972	88087	2005-06-23	WAR	$400	One of the first uses of kites for aerial photographic surveillance was during this 1898 war	the Spanish-American War
5973	88088	2005-06-23	PETER O'TOOLE TIME	$400	Turned down by Brando & Albert Finney, the role of this adventurer made O'Toole an international star	Lawrence of Arabia
5974	88089	2005-06-23	DO YOU LIKE KIPLING?	$400	Born in Bombay, little Rudyard learned how to speak this before he mastered English	Hindi
5975	88090	2005-06-23	GENUS I.Q.	$400	Java Man & modern humans	Homo
5976	88091	2005-06-23	"""B"" BOYS"	$400	While under indictment for murder, this vice president gave a famous farewell address to the Senate in 1805	Aaron Burr
5977	88092	2005-06-23	5 SELLABLE WORDS	$400	"A coin or anything else in this ""condition"" is as perfect as if just produced"	mint
5978	88093	2005-06-23	WAR	$800	"(<a href=""http://www.j-archive.com/media/2005-06-23_DJ_13.jpg"" target=""_blank"">Jimmy of the Clue Crew reports from the docked <i>U.S.S. Tawara</i> in San Diego, CA.</a>)  On Feb. 24, 1991 the amphibious assault ship U.S.S. Tarawa landed troops in Saudi Arabia as part of this operation"	Operation Desert Storm
5979	88094	2005-06-23	PETER O'TOOLE TIME	$800	Say hello to Peter as the schoolmaster in this movie based on a James Hilton novel	Goodbye, Mr. Chips
5980	88095	2005-06-23	DO YOU LIKE KIPLING?	$800	"Kipling's short story list includes ""The Man Who Was"" & the more famous ""The Man Who Would Be"" this"	King
5981	88096	2005-06-23	GENUS I.Q.	$800	Oranges & lemons	Citrus
5982	88097	2005-06-23	"""B"" BOYS"	$800	"His 1955 autobiography was titled ""Four-Minute Mile"""	Roger Bannister
5983	88098	2005-06-23	5 SELLABLE WORDS	$800	"You can have this type of ""head"", ""conscience"" or, selling a property with no liens against it, ""title"""	clear
5984	88099	2005-06-23	WAR	$1200	Sir Arthur Conan Doyle became a devoted spiritualist after his son Kingsley Doyle died in this war	World War I
5985	88100	2005-06-23	PETER O'TOOLE TIME	$1200	O'Toole played an actor--er, make that a movie star--reminiscent of Errol Flynn in this 1982 flick	My Favorite Year
5986	88101	2005-06-23	DO YOU LIKE KIPLING?	$1200	"""Rikki-Tikki-Tavi"" is one of the tales in this 1890s collection"	The Jungle Book
5987	88102	2005-06-23	GENUS I.Q.	$1200	The zebra & the donkey	Equus
5988	88103	2005-06-23	"""B"" BOYS"	$1200	"""Penguin Dreams and Stranger Things (A Bloom County Book)"" is a collection of cartoons by this man"	Berke Breathed
5989	88104	2005-06-23	5 SELLABLE WORDS	$1200	3-letter term for 1 unit of goods sold at Sotheby's	a lot
5990	88105	2005-06-23	WAR	$1600	"In this ""Incident"", a supposed Aug. 4, 1964 attack on the USS Maddox may have just been skittish sonar operators"	the Tonkin Gulf Incident
5991	88106	2005-06-23	PETER O'TOOLE TIME	$1600	A fugitive agrees to do dangerous work on a war movie directed by O'Toole in this 1980 film	The Stunt Man
5992	88107	2005-06-23	DO YOU LIKE KIPLING?	$1600	While living in Vermont, Kipling began writing this tale of an orphaned son of an Irish soldier in India	Kim
5993	88108	2005-06-23	GENUS I.Q.	$2,000	The jackal & the wolf	Canis
5994	88109	2005-06-23	"""B"" BOYS"	$1600	Despite international protests, this prime minister of Pakistan was hanged in 1979	Bhutto
5995	88110	2005-06-23	5 SELLABLE WORDS	$4,000	An indication of quality, it comes from the type of building where London goldsmiths approved items	the hallmark
5996	88111	2005-06-23	WAR	$2000	The Czechs' rebellion against Hapsburg rule helped precipitate this war that began in 1618	the Thirty Years' War
5997	88112	2005-06-23	DO YOU LIKE KIPLING?	$2000	"Military matters are included in 1886's ""Departmental Ditties"" & 1890's ""Barrack-Room"" these"	Ballads
5998	88113	2005-06-23	GENUS I.Q.	$2000	The mute swan & the black swan	Cygnus
5999	88114	2005-06-23	"""B"" BOYS"	$2000	The surrender of this British general's forces at Saratoga in 1777 helped bring France into the war as a U.S. ally	Burgoyne
6000	88115	2005-06-23	5 SELLABLE WORDS	$2000	"Meaning ""capable of being sold"", it's the exact opposite of the type of rights in the Declaration of Independence"	alienable
6001	88116	2005-06-22	AUSTRALIAN WILDLIFE	$200	The male platypus has a spur on its heel connected to a gland that delivers a type of this	poison
6002	88117	2005-06-22	EMMY-WINNING ROLES	$200	For 2000-2001: James Gandolfini	Tony Soprano
6003	88118	2005-06-22	GEE, YOU SMELL TERRIFIC	$200	"""Forget your troubles, come on get"" this fragance from Clinique with a hint of citrus & a wealth of flowers"	Happy
6004	88119	2005-06-22	2004 NEW YORK TIMES BESTSELLERS	$200	"This ""Simple Life""r's ""Confessions of an Heiress"" made the list"	Paris Hilton
6005	88120	2005-06-22	POPULATIONS	$200	In both area & population, this continent is the largest	Asia
6006	88121	2005-06-22	"TO ""EACH"" HIS OWN"	$200	"It can precede  ""of contract"", ""of faith"", ""of promise"" or ""of trust"""	breach
6007	88122	2005-06-22	AUSTRALIAN WILDLIFE	$400	Brought to Australia c. 3000 B.C., this canine is the continent's largest hunting mammal, besides man	the dingo
6008	88123	2005-06-22	EMMY-WINNING ROLES	$400	For 1976-77: Lindsay Wagner	the Bionic Woman (Jaime Sommers)
6009	88124	2005-06-22	GEE, YOU SMELL TERRIFIC	$400	"Hats off, cowboys, to Coty, which makes both ""Lady"" and manly versions of this cologne"	Stetson
6010	88125	2005-06-22	2004 NEW YORK TIMES BESTSELLERS	$400	Lots of people forked over $35 to read this autobiography of Bill Clinton	My Life
6011	88126	2005-06-22	POPULATIONS	$400	The Earth's population hit this landmark figure around 1800	one billion
6012	88127	2005-06-22	"TO ""EACH"" HIS OWN"	$400	"Try to convince someone who's already on yours side & you're doing this ""to the choir"""	preach
6013	88128	2005-06-22	AUSTRALIAN WILDLIFE	$600	This furry cutie spends most of its daylight hours sleeping in the fork of a eucalyptus tree	a koala bear
6014	88129	2005-06-22	EMMY-WINNING ROLES	$600	For 1960-61: Raymond Burr	Perry Mason
6015	88130	2005-06-22	GEE, YOU SMELL TERRIFIC	$600	This classic men's cologne shares its name with a musketeer	Aramis
6016	88131	2005-06-22	2004 NEW YORK TIMES BESTSELLERS	$600	"In book 10, ""The Slippery Slope"", this author's Baudelaire siblings are at it again"	Lemony Snicket
6017	88132	2005-06-22	POPULATIONS	$800	This New England state has the smallest population of any state east of the Mississippi River	Vermont
6018	88133	2005-06-22	"TO ""EACH"" HIS OWN"	$600	To challenge the credibility of a witness, or to accuse a public official of misconduct in office	impeach
6019	88134	2005-06-22	AUSTRALIAN WILDLIFE	$800	North Australia is a habitat of the saltwater species of this reptile that has reached 30 feet in length	a crocodile
6020	88135	2005-06-22	EMMY-WINNING ROLES	$800	For 1983-84: John Ritter	Jack Tripper
6021	88136	2005-06-22	GEE, YOU SMELL TERRIFIC	$800	In 1973 Revlon launched this top-selling perfume reportedly named for one of the company's founders	Charlie
6022	88137	2005-06-22	2004 NEW YORK TIMES BESTSELLERS	$800	"""Today"" we'll tell you this in ""Skywriting"" this TV personality told of her struggle with bipolar disorder"	Jane Pauley
