	index	Air Date	Category	Value	Question	Answer
5315	60225	2007-07-17	ADJECTIVES	$2000	"This adjective that means weirdly frightening comes from Old English for ""cowardly"""	eerie
5316	60226	2007-07-16	POTPOURRI	$200	Technically, a carpet is fixed to the floor but one of these lies free	a rug
5317	60227	2007-07-16	YOU TUBE	$200	"This clock-wearing member of Public Enemy went from ""The Surreal Life"" to his own show on VH1"	Flavor Flav
5318	60228	2007-07-16	MAPQUEST	$200	To visit Sensoji Temple in this capital, cross Komagata Bridge, turn right & walk north on the Nakamise-Dori	Tokyo
5319	60229	2007-07-16	QUIZILLA	$200	"In 2006 ABC aired the finals in primetime for this C-O-N-T-E-S-T, the ""longest-running educational promotion"""	the Spelling Bee
5320	60230	2007-07-16	MY SPICE	$200	"Good grief! Patty from ""Peanuts"" has this spice in her name"	peppermint
5321	60231	2007-07-16	"""GOO""GLE"	$200	What distinguished this Disney character from others in a 1932 cartoon was not his looks but his laugh	Goofy
5322	60232	2007-07-16	POTPOURRI	$400	Andrassy is the luxury shopping street of this capital of Hungary	Budapest
5323	60233	2007-07-16	YOU TUBE	$400	Brian (the dog) is a surprisingly eloquent member of the Griffin household on this animated series	Family Guy
5324	60234	2007-07-16	MAPQUEST	$400	The drive from Denmark to Malmo in this country includes a 5-mile stretch across the Oresund Bridge	Sweden
5325	60235	2007-07-16	QUIZILLA	$400	"The 1st Amendment was the 2006 topic in the ""Ideas of America"" contest for this type of short literary composition"	an essay
5326	60236	2007-07-16	MY SPICE	$400	The ceylon or tree type of this spice that's good on toast is buff-colored & mildly sweet	cinnamon
5327	60237	2007-07-16	"""GOO""GLE"	$400	This web-footed swimming bird has a longer neck & longer legs than a duck	a goose
5328	60238	2007-07-16	POTPOURRI	$600	It's not just Dijon; Meaux also is known for this condiment	mustard
5329	60239	2007-07-16	YOU TUBE	$600	Season 3 of this MTV reality series introduced us to Breanna, L.C.'s younger sister	Laguna Beach
5330	60240	2007-07-16	MAPQUEST	$600	From Paris' Royal Saint-Honore Hotel, walk 1/2 mile down Rue Saint-Honore, turn right & walk into its glass pyramid	The Louvre
5331	60241	2007-07-16	QUIZILLA	$600	"Debate & solve the problems of the world in the ""Model"" this international organization"	United Nations (U.N.)
5332	60242	2007-07-16	MY SPICE	$600	In a sushi bar, you will likely be offered some pickled this so you can cleanse your palate between bites	ginger
5333	60243	2007-07-16	"""GOO""GLE"	$600	"(<a href=""http://www.j-archive.com/media/2007-07-16_J_04.jpg"" target=""_blank"">I'm Steve Schirripa of <i>The Sopranos</i>.</a>)  I've written several books on the lifestyle of this Sicilian slang term that's also seen in Super Mario games"	goomba
5334	60244	2007-07-16	POTPOURRI	$800	Jazzman Bucky Pizzarelli uses a 7-string one of these	a guitar
5335	60245	2007-07-16	YOU TUBE	$800	Emmitt Smith won the third installment of this show with a samba	Dancing With the Stars
5336	60246	2007-07-16	MAPQUEST	$800	To visit San Marino, take a winding road up Mount Titano, a short drive from Rimini in this country	Italy
5337	60247	2007-07-16	QUIZILLA	$800	Pascal & C are 2 of the languages students must know to compete in the USACO, the Olympiad of this	computing
5338	60248	2007-07-16	MY SPICE	$800	The name of this spice important in Asian incense can also refer to a small piece of garlic	clove
5339	60249	2007-07-16	"""GOO""GLE"	$800	The name of these ice cream bars invented in 1920 implies that they'll actually improve your temperament	Good Humor
5340	60250	2007-07-16	POTPOURRI	$1000	The Royal Tyrrell Museum of this -ology has 35 complete dinosaur skeletons	paleontology
5341	60251	2007-07-16	YOU TUBE	$1000	Ukrainian-born Mila Kunis played Jackie Burkhart on this Fox sitcom	That '70s Show
5342	60252	2007-07-16	MAPQUEST	$1000	From Ulan Bator, go straight south to Wuhai, flip a left & go about 500 miles to reach this world capital	Beijing
5343	60253	2007-07-16	QUIZILLA	$1,000	Since 1989 this society has sponsored an annual bee that tests kids on their knowledge of the Earth	The National Geographic Society
5344	60254	2007-07-16	MY SPICE	$1000	Popular in spaghetti sauce, wild marjoram is more commonly known by this name	oregano
5345	60255	2007-07-16	"""GOO""GLE"	$1000	Steven Spielberg produced & wrote the story for this film about a group of kids who find pirate treasure	The Goonies
5346	60256	2007-07-16	THE HUMAN BODY	$400	The part of your eye that looks like a black circle is called this, as is a student	a pupil
5347	60257	2007-07-16	WHEN THEY WERE IN HIGH SCHOOL	$400	He ran track at Skyline High in Oakland--good practice for the role of Forrest Gump	Tom Hanks
5348	60258	2007-07-16	FAMOUS WOMEN	$400	This Secretary of State whose first name is from a musical term had originally planned to be a concert pianist	Condoleezza Rice
5349	60259	2007-07-16	EVERYDAY TECHNOLOGY	$400	"(<a href=""http://www.j-archive.com/media/2007-07-16_DJ_16.jpg"" target=""_blank"">Cheryl of the Clue crew is in the lab.</a>)  This trademarked DuPont technology protects each fiber of a <a href=""http://www.j-archive.com/media/2007-07-16_DJ_16a.jpg"" target=""_blank"">carpet</a> to prevent stains; you might know it better from cookware"	teflon
5350	60260	2007-07-16	AIN'T THAT AMERICA	$400	This state celebrates July 24, the day of Brigham Young's arrival, as Pioneer Day	Utah
5351	60261	2007-07-16	10-LETTER WORDS	$400	Colorful term for a person who forges objects of iron	a blacksmith
5352	60262	2007-07-16	THE HUMAN BODY	$5,000	Dentin, which is harder than bone, surrounds the pulp of these	teeth
5353	60263	2007-07-16	WHEN THEY WERE IN HIGH SCHOOL	$800	"As a teen in B.C., she said her goal was ""to be a California beach bum""--she got her wish on ""Baywatch"""	Pamela Anderson
5354	60264	2007-07-16	FAMOUS WOMEN	$800	"Shortly after her disappearance, her publisher husband George Putnam released ""Last Flight"", containing her diaries"	Amelia Earhart
5355	60265	2007-07-16	EVERYDAY TECHNOLOGY	$800	We know that coils inside this appliance are where evaporation takes place; we just don't know if the light stays on	the refrigerator
5356	60266	2007-07-16	AIN'T THAT AMERICA	$800	By early 2006, New Orleans had been overtaken in population by this nearby capital city	Baton Rouge
5357	60267	2007-07-16	10-LETTER WORDS	$800	"Repugnantly hateful, though we have nothing personal against the ""Snowman"""	abominable
5358	60268	2007-07-16	THE HUMAN BODY	$1200	"Otoliths are found in the vestibule of the ""inner"" part of this organ"	the ear
5359	60269	2007-07-16	WHEN THEY WERE IN HIGH SCHOOL	$1200	To make extra money, she sometimes cleaned out the tour bus for her mom Naomi & sister Wynonna	Ashley Judd
5360	60270	2007-07-16	FAMOUS WOMEN	$1200	"""The Moses of her people"", she helped hundreds of slaves escape along the underground railroad"	Harriet Tubman
5361	60271	2007-07-16	EVERYDAY TECHNOLOGY	$1200	"(<a href=""http://www.j-archive.com/media/2007-07-16_DJ_23.jpg"" target=""_blank"">Kelly of the Clue Crew delivers the hot air.</a>)  In plastic that's heated, the molecules move around and get tangled, <a href=""http://www.j-archive.com/media/2007-07-16_DJ_23a.jpg"" target=""_blank"">reducing the area of the plastic</a> around an object; hence the name"	shrink wrap
5362	60272	2007-07-16	AIN'T THAT AMERICA	$1200	This state's Little Diomede is about 2 1/2 miles from Russia's Big Diomede Island	Alaska
5363	60273	2007-07-16	10-LETTER WORDS	$1200	To go about under false pretenses, or a type of party with historical costumes	masquerade
5364	60274	2007-07-16	THE HUMAN BODY	$1600	This part of the brain just above the brain stem is about the size of an orange	the cerebellum
5365	60275	2007-07-16	WHEN THEY WERE IN HIGH SCHOOL	$1600	"As a high school basketball star in Irvington, J.J., this ""Royal"" rapper led her team to 2 state championships"	Queen Latifah
5366	60276	2007-07-16	FAMOUS WOMEN	$1600	"She's the <a href=""http://www.j-archive.com/media/2007-07-16_DJ_14.jpg"" target=""_blank""> young girl on the left</a> pictured with her beloved teacher Anne Sullivan"	Helen Keller
5367	60277	2007-07-16	EVERYDAY TECHNOLOGY	$1600	"<a href=""http://www.j-archive.com/media/2007-07-16_DJ_24.jpg"" target=""_blank"">Seen here</a> is the first patent for what became this time saver at the supermarket checkout"	a bar code
5368	60278	2007-07-16	AIN'T THAT AMERICA	$1600	Since 1792 Frankfort has been the capital of this state	Kentucky
5369	60279	2007-07-16	10-LETTER WORDS	$1600	Jugglers don't focus on any 1 particular ball; they use this type of vision to keep track of the whole area	peripheral
5370	60280	2007-07-16	THE HUMAN BODY	$2000	This main artery of the heart is said to resemble a cane with its arch at the top of the heart	the aorta
5371	60281	2007-07-16	WHEN THEY WERE IN HIGH SCHOOL	$2000	He played quarterback for the Terrell High School tigers before we won an Oscar for playing Ray Charles	Jamie Foxx
5372	60282	2007-07-16	FAMOUS WOMEN	$3,000	This first American woman in space heads a company geared to girls who are interested in science & math	Sally Ride
5373	60283	2007-07-16	EVERYDAY TECHNOLOGY	$2000	"(<a href=""http://www.j-archive.com/media/2007-07-16_DJ_25.jpg"" target=""_blank"">Jimmy of the Clue Crew screens the facts.</a>)  Channel surfing is made possible by the light emitting diode in your remote, sending a signal of this non-visible light"	infrared light
5374	60284	2007-07-16	AIN'T THAT AMERICA	$2000	Downtown skyway systems with 13 miles of walkways make it so you don't have to go outside while in these twin cities	Minneapolis & St. Paul
5375	60285	2007-07-16	10-LETTER WORDS	$2000	"Security pledged for the payment of a loan; in a familiar but unrelated phrase, it precedes ""damage"""	collateral
5376	60286	2007-07-13	CEMETERIES	$200	Although Emile Zola's gravestone still rests at this city's Cimetiere de Montmartre, his body was moved to the Pantheon	Paris
5377	60287	2007-07-13	PLEISTOCENE STEALER	$200	"The last major one of these ""glacial"" time periods came during the Pleistocene Epoch"	an ice age
5378	60288	2007-07-13	5-LETTER WORDS	$200	Historically it was the goods, money or property that a bride brought to her husband at marriage	dowry
5379	60289	2007-07-13	STATES' MOST POPULOUS CITIES	$200	Jackson, pop. 180,000	Mississippi
5380	60290	2007-07-13	ADDING INSULT	$200	"Gore Vidal said this pop artist was ""the only genius with an IQ of 60"""	(Andy) Warhol
5381	60291	2007-07-13	TO INJURY	$200	His boat wasn't swift enough as this ex-candidate for President & Navy man earned 3 Purple Hearts	(John) Kerry
5382	60292	2007-07-13	CEMETERIES	$400	With more than 1 million burials, Rookwood Necropolis in this largest Aussie city is one of the world's largest	Sydney
5383	60293	2007-07-13	PLEISTOCENE STEALER	$400	This 277-mile-long gorge of the Colorado River was primarily formed during the Pleistocene	the Grand Canyon
5384	60294	2007-07-13	5-LETTER WORDS	$400	A group of full-time employees, or the set of 5 horizontal lines on which notes of music are written	staff
5385	60295	2007-07-13	STATES' MOST POPULOUS CITIES	$400	Louisville, pop. 556,000	Kentucky
5386	60296	2007-07-13	ADDING INSULT	$400	"This ""insult comic dog"" said to ""Star Wars"" fans, ""Who wants to hear a spoiler?  Here's a spoiler: you will die alone"""	Triumph
5387	60297	2007-07-13	TO INJURY	$400	In 1521 he could have used a fountain of youth when he was severely wounded in a battle vs. the Calusa Indians	Ponce de León
5388	60298	2007-07-13	CEMETERIES	$600	About 250 people were buried in this Tombstone, Arizona Cemetery from 1878 to 1884, including Billy Clanton	Boot Hill
5389	60299	2007-07-13	PLEISTOCENE STEALER	$3,400	If you had a Smilodon smiling down on you, you were in trouble with one of these Pleistocene cats	a saber-tooth tiger (or a lion)
5390	60300	2007-07-13	5-LETTER WORDS	$600	I'd like to call the meeting to order, but I need one of these small mallets	a gavel
5391	60301	2007-07-13	STATES' MOST POPULOUS CITIES	$600	Bridgeport, pop. 140,000	Connecticut
5392	60302	2007-07-13	ADDING INSULT	$600	"Attributed to this ""Mr. Warmth"" comic: ""Oh my God, look at you. Anyone else hurt in the accident?"""	Don Rickles
5393	60303	2007-07-13	TO INJURY	$600	A WWII platoon leader in Italy, this future presidential candidate was severely wounded in April 1945	Bob Dole
5394	60304	2007-07-13	CEMETERIES	$800	"The world's largest historical mosaic, ""The Birth Of Liberty"", can be found at this Southern Calif. cemetery"	Forest Lawn
5395	60305	2007-07-13	PLEISTOCENE STEALER	$800	"(<a href=""http://www.j-archive.com/media/2007-07-13_J_29.jpg"" target=""_blank"">Jon of the Clue Crew shows a map on a screen</a>) During the Pleistocene Epoch, the ocean receded, and Beringia emerged, an example of <a href=""http://www.j-archive.com/media/2007-07-13_J_29a.jpg"" target=""_blank"">this</a> 2-word type of isthmus, allowing humans to come from Asia to America,"	a land bridge
5396	60306	2007-07-13	5-LETTER WORDS	$800	"(<a href=""http://www.j-archive.com/media/2007-07-13_J_19.jpg"" target=""_blank"">Sarah of the Clue Crew delivers the clue from the Boudin Bakery in San Francisco, California</a>) It once meant a notch used to record a tally in a game.  That meaning is still used for the cuts that will make your sourdough bake and look better"	score
5397	60307	2007-07-13	STATES' MOST POPULOUS CITIES	$800	Manchester, pop. 110,000	New Hampshire
5398	60308	2007-07-13	ADDING INSULT	$800	"A fellow MLBer said of this ""juiced"" author that, like Michael Jackson, he wore one glove ""for no significant reason"""	José Canseco
5399	60309	2007-07-13	TO INJURY	$800	In 1821 this poet had a hard time counting the ways she loved thee, what with injuring her spine in a fall	Elizabeth Barett Browning
5400	60310	2007-07-13	CEMETERIES	$1000	"368 American servicemen from WWI are buried in this ""field"", a U.S. Military cemetery near Waregem, Belgium"	Flanders Field
5401	60311	2007-07-13	PLEISTOCENE STEALER	$1000	Utah's Great Salt Lake is a remnant of this much larger Pleistocene lake that lent its name to some salt flats	Bonneville
5402	60312	2007-07-13	5-LETTER WORDS	$1000	"From French for ""to ward off"", it means to ward off a blow, especially in fencing"	parry
5403	60313	2007-07-13	STATES' MOST POPULOUS CITIES	$1000	Burlington pop. 39,000	Vermont
5404	60314	2007-07-13	ADDING INSULT	$1000	"Later a Texas governor, in 1988 she said George H.W. Bush was ""born with a silver foot in his mouth"""	(Ann) Richards
5405	60315	2007-07-13	TO INJURY	$1000	On Oct. 18, 1859 he was found wounded & his 2 sons dead at a federal armory	John Brown
5406	60316	2007-07-13	THE RESTORATION	$400	In the 1660s puppet shows featuring this pair, a hook-nosed hunchback & his shrewish wife, became popular	Punch & Judy
5407	60317	2007-07-13	POP CULTURE: 1999	$400	The glaze lipstick that this ex-intern wore for a 1999 TV interview was discontinued, so women clamor for it on eBay	(Monica) Lewinsky
5408	60318	2007-07-13	NAMES FROM THE PAST	$400	"Named from Hebrew words for ""father of many"", this Patriarch has a shrine built for him in Mecca"	Abraham
5409	60319	2007-07-13	THE NEW YORK TIMES WEEK IN REVIEW	$400	In Mon., Oct. 23, 2006's Times you may have read of Panamanians' vote to modernize this at a cost of $5.25 billion	the Panama Canal
5410	60320	2007-07-13	CHECK YOUR OIL	$400	With about 12 million barrels each day, this country leads the world in oil imports, followed by China & Japan	the United States
5411	60321	2007-07-13	"""E"" BAY"	$400	A snail in Strasbourg	escargot
5412	60322	2007-07-13	THE RESTORATION	$3,400	After John Milton died in 1674, his widow sold all the rights to this work for a paltry 8 pounds	Paradise Lost
5413	60323	2007-07-13	POP CULTURE: 1999	$800	Director M. Night Shyamalan played the doctor who sees Haley Joel Osment after he's traumatized at a party in this film	The Sixth Sense
5414	60324	2007-07-13	NAMES FROM THE PAST	$800	This Athenian philosopher who died in 399 B.C. was highly regarded for his self-control & moral outlook	Socrates
5415	60325	2007-07-13	THE NEW YORK TIMES WEEK IN REVIEW	$800	On Tues., Dec. 9, 2006 the Times said the U.S. would now sell nuclear fuel to this Asia country	India
5416	60326	2007-07-13	CHECK YOUR OIL	$800	This country is the world's largest producer of crude oil & is home to the world's largest oil reserves	Saudi Arabia
5417	60327	2007-07-13	"""E"" BAY"	$800	"A burrowing ""terrestrial"" annelid"	an earthworm
5418	60328	2007-07-13	THE RESTORATION	$1200	He developed the first reflecting telescope, which featured a concave mirror, a flat mirrow & an eyepiece	Isaac Newton
5419	60329	2007-07-13	POP CULTURE: 1999	$1200	"In 1999, Broadway audiences could see ""The Lion King"" or Laurence Fishburne plying King Henry II in this ""Leonine"" play"	The Lion In Winter
5420	60330	2007-07-13	NAMES FROM THE PAST	$1200	This Muslim Sultan was devoted to Jihad & recaptured Jerusalem in the 12th Century	Saladin
5421	60331	2007-07-13	THE NEW YORK TIMES WEEK IN REVIEW	$1200	Wed., Dec. 21, 2005's Times said a judge stopped a Penn. district from teaching this as an alternative to evolution	intelligent design
5422	60332	2007-07-13	CHECK YOUR OIL	$1200	In 2004 producers said high prices partly result from not building any new ones of these in the U.S. since the '70s	refineries
5423	60333	2007-07-13	"""E"" BAY"	$1200	This part of a music mixing board controls features like treble & bass	equalizer
5424	60334	2007-07-13	THE RESTORATION	$1600	The Restoration began in 1660 when this royal house was returned to the throne with the crowning of Charles II	the Stuart family
5425	60335	2007-07-13	POP CULTURE: 1999	$1600	A tongue-in-cheek tribute on the Emmy Awards featured the many deaths of this animated character	Kenny
5426	60336	2007-07-13	NAMES FROM THE PAST	$1600	The subjects of this Greek's writing included anatomy, dreams & the theory that diseases are not divine in origin	Hippocrates
5427	60337	2007-07-13	THE NEW YORK TIMES WEEK IN REVIEW	$4,000	On Thurs., Jan. 11, 2007 the Times reported the first public U.S. Military action in this African nation since 1994	Somalia
5428	60338	2007-07-13	CHECK YOUR OIL	$1600	The largest known oil field in the U.S. is at Prudhoe Bay in this state	Alaska
5429	60339	2007-07-13	"""E"" BAY"	$1600	11-letter word meaning to use known facts to infer or draw conclusions about something unknown	extrapolate
5430	60340	2007-07-13	THE RESTORATION	$2000	"In his 1690 work ""Two Treatises of Government"", he argued against the Divine Right of Kings"	(John) Locke
5431	60341	2007-07-13	POP CULTURE: 1999	$2000	"8 years after their farewell concert, this duo reunited for a New Year's Eve show--sort of a ""Girls Night Out"""	Naomi & Wynonna Judd
5432	60342	2007-07-13	NAMES FROM THE PAST	$2000	This orator, 106-43 B.C., tried to uphold Republican principles in the Civil War that destroyed Rome	Cicero
5433	60343	2007-07-13	THE NEW YORK TIMES WEEK IN REVIEW	$2000	"Fri., April 13, 2007 had unlucky news for Don Imus: ""off the air"" for remarks about female athletes from this school"	Rutgers
5434	60344	2007-07-13	CHECK YOUR OIL	$2000	Leading to the end of whale oil use, Abraham Gesner distilled a new fuel from coal in 1846 & named it this	kerosene
5435	60345	2007-07-13	"""E"" BAY"	$2000	"""The race is not to the swift, nor the battle to the strong"", says chapter 9 of this book of the Bible"	Ecclesiastes
5436	60346	2007-07-12	FIRST THINGS FIRST	$200	It took 6 tries, but in 2002 Steve Fossett became the first man to fly solo around the world in one of these	hot air balloon
5437	60347	2007-07-12	MOTHER GOOSE	$200	Some believe these 2 water fetchers represented Cardinal Wolsey & the Bishop of Tarbes	Jack & Jill
5438	60348	2007-07-12	YUM... CANDY!	$200	Some of this company's fine chocolates are embossed with its naked lady on a horse logo	Godiva
5439	60349	2007-07-12	THE NEW YORK TIMES MAGAZINE	$200	"Robin Marantz Henig's recent masterful essay on evolutionary biology was titled this 19th century scientist's ""God"""	Charles Darwin
5440	60350	2007-07-12	SCIENCE	$200	"( <a href=""http://www.j-archive.com/media/2007-07-12_J_07.jpg"" target=""_blank"">Kelly of the Clue Crew delivers the clue from a science lab.</a> ) The heat from the lamp causes the snake to dance, as hot air is less this five-letter term than cold air and therefore rises and spins the snake"	dense
5441	60351	2007-07-12	INSIDE ALEX TREBEK	$200	To loosen, as a grip, or just to take it easy	relax
5442	60352	2007-07-12	FIRST THINGS FIRST	$400	"In 1935 drivers in Oklahoma City became the first to ""feed"" these; a nickel in the slot"	parking meters
5443	60353	2007-07-12	MOTHER GOOSE	$400	"This month ""brings breezes, loud and shrill"""	March
5444	60354	2007-07-12	YUM... CANDY!	$400	Chick-O-Sticks aren't chicken-flavored; they're made from peanut butter & this tropical treat	coconut
5445	60355	2007-07-12	THE NEW YORK TIMES MAGAZINE	$400	"Feb. 2007's ""From 0 to 60 to World Domination"" explored this Japanese auto company's rise to prominence"	Toyota
5446	60356	2007-07-12	SCIENCE	$400	In the nervous system, calcium ions crossing the gap between these cause a release of acetylcholine	neurons
5447	60357	2007-07-12	INSIDE ALEX TREBEK	$400	"An 1852 Dickensian title ""house"""	bleak
5448	60358	2007-07-12	FIRST THINGS FIRST	$600	Produced by the Bureau of Engraving & Printing, the first ones of these in rolls were issued in 1908	stamps
5449	60359	2007-07-12	MOTHER GOOSE	$600	"This nursery rhyme heroine may have been a veiled reference to Mary, Queen of Scots & the ""spider"", to John Knox"	Little Miss Muffet
5450	60360	2007-07-12	YUM... CANDY!	$600	"In 1997 this candy introduced a female character who's green; she called her autobiography ""I Melt For No One"""	M&M's
5451	60361	2007-07-12	THE NEW YORK TIMES MAGAZINE	$600	"In March 2007's ""Choosing a Sect"", Noah Feldman studied the USA's feelings with these 2 main Iraqi Muslim sects"	Shi'ite and Sunni
5452	60362	2007-07-12	SCIENCE	$600	"( <a href=""http://www.j-archive.com/media/2007-07-12_J_18.jpg"" target=""_blank"">Kelly delivers the clue from the lab.</a> ) Normally, an ice cube floats; <a href=""http://www.j-archive.com/media/2007-07-12_J_18a.jpg"" target=""_blank"">this one, however, sinks right to the bottom</a> because it's made of heavy water, or D<sub>2</sub>O; the D standing for this isotope"	deuterium
5453	60363	2007-07-12	INSIDE ALEX TREBEK	$600	This can be a large drinking vessel or a small lipped one used for science experiments	beaker
5454	60364	2007-07-12	FIRST THINGS FIRST	$2,000	Still in operation, the world's first pay-one-price theme park opened in this U.S. state in 1961	Texas
5455	60365	2007-07-12	MOTHER GOOSE	$800	"She was commanded to ""put the kettle on, and we'll have tea"""	Polly
5456	60366	2007-07-12	YUM... CANDY!	$800	"The candy once marketed as ""Mrs. Stover's Bungalow Candies"" is sold under this brand name today"	Russell Stover
5457	60367	2007-07-12	THE NEW YORK TIMES MAGAZINE	$800	"Dec. 2006's ""The Lives They Lived"" covered the 2006 passings of such notables as this founder & namer of Pink Floyd"	Syd Barrett
5458	60368	2007-07-12	SCIENCE	$800	As opposed to what arthropods have, vertebrates have this internal framework	endoskeleton
5459	60369	2007-07-12	INSIDE ALEX TREBEK	$800	"Thai kings considered this a ""royal tree"" under strict protection"	teak
5460	60370	2007-07-12	FIRST THINGS FIRST	$1000	In 1967 Carl Stokes defeated Seth Taft to become the first black mayor of a major U.S. city, this one	Cleveland
5461	60371	2007-07-12	MOTHER GOOSE	$1000	"Various verses in this nursery rhyme had the dog ""smoking a pipe"", standing ""on his head"" & ""dancing a jig"""	Old Mother Hubbard
5462	60372	2007-07-12	YUM... CANDY!	$1000	It was the last name of the brothers who perfected their now-famous English toffee bar back in 1928	Heath
5463	60373	2007-07-12	THE NEW YORK TIMES MAGAZINE	$1000	"A new one of these ""super"" nuclear physics accelerators was the subject of Jim Holt's ""Where Protons Will Play"""	supercollider
5464	60374	2007-07-12	SCIENCE	$1000	"( <a href=""http://www.j-archive.com/media/2007-07-12_J_20.jpg"" target=""_blank"">Jimmy of the Clue Crew delivers the clue.</a> ) Though the top book appears to be suspended in air, more than half the weight of the stack rests on the table - the principle is used to build this type of bridge"	cantilever bridge
5465	60375	2007-07-12	INSIDE ALEX TREBEK	$1000	In the 1820s this British university's campus was a farm that served Devonshire cream to strollers	Exeter
5466	60376	2007-07-12	AMERICAN POETS & POETRY	$400	"This subject of a Longfellow poem watched with eager search the belfry-tower of the Old North Church"""	Paul Revere
5467	60377	2007-07-12	THE FABULOUS FIFTIES	$400	When the Monorail opened at Disneyland in 1959, it was dedicated by this man who was then the U.S. vice president	Nixon
5468	60378	2007-07-12	HETERONYMS	$400	To shine something, or an adjective meaning something from Warsaw	polish & Polish
5469	60379	2007-07-12	24	$400	In a classic nursery rhyme, there are 24 of these baked in a pie	blackbirds
5470	60380	2007-07-12	TIME TO SAVE	$400	"According to the proverb, it's what a ""stitch in time"" does"	saves nine
5471	60381	2007-07-12	THE WORLD	$400	"<a href=""http://www.j-archive.com/media/2007-07-12_DJ_26.jpg"" target=""_blank"">It's</a> home to close than 110 million people"	Mexico
5472	60382	2007-07-12	AMERICAN POETS & POETRY	$800	This beat poet's father, Louis, was a teacher & a poet in his own right	Allen Ginsberg
5473	60383	2007-07-12	THE FABULOUS FIFTIES	$800	"Pat Carroll, Carl Reiner & Nanette Fabray all won Emmys in 1957 for their work on this comic's ""Hour"""	Sid Caesar
5474	60384	2007-07-12	HETERONYMS	$800	To direct an orchestra, or someone's behavior	conduct & conduct
5475	60385	2007-07-12	24	$800	In 1924 this Russian leader died, & Stalin began purging rivals to take over the top spot	Lenin
5476	60386	2007-07-12	TIME TO SAVE	$800	"You might clip these, from the Old French for ""piece cut off"", for discounts at the grocery store"	coupons
5477	60387	2007-07-12	THE WORLD	$800	"The Socialist republic highlighted <a href=""http://www.j-archive.com/media/2007-07-12_DJ_27.jpg"" target=""_blank"">here</a>, it was much in U.S. news four decades ago"	Vietnam
5478	60388	2007-07-12	AMERICAN POETS & POETRY	$1200	A literary scholar who visited her in Amherst in 1870 described her as plain & having a soft, frightened, childlike voice	Emily Dickenson
5479	60389	2007-07-12	THE FABULOUS FIFTIES	$1200	On his 1958 Christmas card, Elvis wore his Army uniform; this man, his manager, was dressed up like Santa	Col. Parker
5480	60390	2007-07-12	HETERONYMS	$1200	Tiny, or 60 second collectively	minute & minute
5481	60391	2007-07-12	24	$1200	Discovered in 1908 & named for the mother of the Minotaur, Pasiphae is the 24th moon of this planet	Jupiter
5482	60392	2007-07-12	TIME TO SAVE	$1200	An incentive to save aluminum cans for recycling; the return of this money paid as security	deposit
5483	60393	2007-07-12	THE WORLD	$1200	"A <a href=""http://www.j-archive.com/media/2007-07-12_DJ_28.jpg"" target=""_blank"">colony</a> of Genoa in the 13th century, it's the tiny country indicated <a href=""http://www.j-archive.com/media/2007-07-12_DJ_28a.jpg"" target=""_blank"">here</a>"	Monaco
5484	60394	2007-07-12	AMERICAN POETS & POETRY	$1600	"In 1922 this poet & Lincoln biographer wrote ""Rootabaga Stories"" to entertain his 3 daughters"	Carl Sandburg
5485	60395	2007-07-12	THE FABULOUS FIFTIES	$1600	"This beauty is seen <a href=""http://www.j-archive.com/media/2007-07-12_DJ_09.jpg"" target=""_blank"">here</a>, reigning as Miss America 1955, long before she co-starred on ""Barnaby Jones"""	Lee Meriwether
5486	60396	2007-07-12	HETERONYMS	$1600	A seamstress, or an underground channel for wastewater	sewer & sewer
5487	60397	2007-07-12	24	$1600	The 24th amendmant to the U.S. constitution abolished this tax, by name, as a requirement for voting	poll tax
5488	60398	2007-07-12	TIME TO SAVE	$3,000	Your nest egg might be this type of individual retirement account named for a Delaware senator	Roth IRA
5489	60399	2007-07-12	THE WORLD	$1600	"Elevations in <a href=""http://www.j-archive.com/media/2007-07-12_DJ_29.jpg"" target=""_blank"">this </a>kingdom often reach above 20,000 feet"	Nepal
5490	60400	2007-07-12	AMERICAN POETS & POETRY	$2000	"Archibald MacLeish's ""Ars Poetica"" contains the line ""A poem should not mean/ but"" this"	be
5491	60401	2007-07-12	THE FABULOUS FIFTIES	$2000	"""Fate""fully, Alexander Borodin won a 1954 Tony as composer of this musical-- even though he'd died in 1887!"	Kismet
5492	60402	2007-07-12	HETERONYMS	$2,000	An exterior door, or to magically captivate someone	entrance & entrance
5493	60403	2007-07-12	24	$2000	Because of this 3-word optical phenomenon, still images projected at 24 frames per second seem to be moving pictures	persistence of vision
5494	60404	2007-07-12	TIME TO SAVE	$2000	"The logo of this website that allows parents to save for their kids' college educations is seen <a href=""http://www.j-archive.com/media/2007-07-12_DJ_20.jpg"" target=""_blank"">here</a>"	UPromise
5495	60405	2007-07-12	THE WORLD	$2000	"Hurricanes are a weather phenomenon not to be ignored in <a href=""http://www.j-archive.com/media/2007-07-12_DJ_30.jpg"" target=""_blank"">this</a> country"	Jamaica
5496	60406	2007-07-11	AUSTIN	$200	The Confederate Soldiers Monument on the State Capitol grounds has 5 bronze statues headed by this president	Jefferson Davis
5497	60407	2007-07-11	CELEBRITY PAINTERS	$200	"Perhaps he made his old blue eyes a touch bluer in works found in his book ""A Man and His Art"""	Frank Sinatra
