	index	Air Date	Category	Value	Question	Answer
7690	48796	2008-05-22	ALABAMA	$400	Students at the Alabama Institute for the Deaf & Blind know that this woman is on their state quarter	Helen Keller
7691	48797	2008-05-22	"THE ""HEART"" OF DIXIE"	$400	The answer is, in a mouse about 600, in an elephant about 30 & in a human about 70	heartbeats per minute
7692	48798	2008-05-22	20th CENTURY NOVELS	$600	In the Stephen King book, Annie Wilkes loves company, but only author Paul Sheldon's	Misery
7693	48799	2008-05-22	GAMES	$600	In checkers this piece can move forwards & backwards	the king
7694	48800	2008-05-22	CLOTHES-MINDED	$600	4-letter term for a fancy fabric woven with metallic threads & popular for evening wear	lamé
7695	48801	2008-05-22	HOLIDAYS & OBSERVANCES	$600	"The name of this American holiday is from the Swahili for ""first fruits"""	Kwanzaa
7696	48802	2008-05-22	ALABAMA	$600	"The anthem ""Sweet Home Alabama"" is by this Southern rock band"	Lynyrd Skynyrd
7697	48803	2008-05-22	"THE ""HEART"" OF DIXIE"	$600	The Jarvik-7, one of these, was first used in 1982 on 61-year-old Barney Clark	an artificial heart
7698	48804	2008-05-22	20th CENTURY NOVELS	$800	"In 1955 he got an offer he couldn't refuse: the publication of his first novel, ""The Dark Arena"""	(Mario) Puzo
7699	48805	2008-05-22	GAMES	$800	"(<a href=""http://www.j-archive.com/media/2008-05-22_J_05.jpg"" target=""_blank"">Cheryl of the Clue Crew reports from Las Vegas.</a>) James Bond loves to play a high-stakes version of Baccarat known by this 3-word French name"	Chemin de Fer
7700	48806	2008-05-22	CLOTHES-MINDED	$800	Trading on its century-old name, this company abbreviated A&F sells hip casual clothes	Abercrombie & Fitch
7701	48807	2008-05-22	HOLIDAYS & OBSERVANCES	$800	On February 15, we remember this ship that was sunk in 1898	the Maine
7702	48808	2008-05-22	ALABAMA	$800	This man whose last name is on an Ohio Air Force base also taught flying at what's now Alabama's Maxwell AFB	Wilbur Wright
7703	48809	2008-05-22	"THE ""HEART"" OF DIXIE"	$800	Technically it's a myocardial infarction	a heart attack
7704	48810	2008-05-22	20th CENTURY NOVELS	$1000	The 8,000-copy first printing of this Gabriel Garcia Marquez novel sold out in a week	A Hundred Years of Solitude
7705	48811	2008-05-22	GAMES	$1000	Join in & tell us that this is the lowest-rated  suit in contract bridge	clubs
7706	48812	2008-05-22	CLOTHES-MINDED	$1000	He studied medicine & served in the Italian army before becoming a clothing designer & opening his Emporio shops	(Giorgio) Armani
7707	48813	2008-05-22	HOLIDAYS & OBSERVANCES	$1,000	On Nov. 29 this state celebrates the birthday of Nellie Tayloe Ross, the USA's first woman governor	Wyoming
7708	48814	2008-05-22	ALABAMA	$1000	"If you're visiting the <a href=""http://www.j-archive.com/media/2008-05-22_J_22.jpg"" target=""_blank"">White House</a>--the first White House of the Confederacy, that is--you're in this city"	Montgomery
7709	48815	2008-05-22	"THE ""HEART"" OF DIXIE"	$1000	Elvis might have said thank you, thank you very much for this 1956 No. 1 hit	"""Heartbreak Hotel"""
7710	48816	2008-05-22	CLASSICAL MUSIC	$400	Vivaldi & Hummel wrote concertos for this pear-shaped guitarlike instrument	a mandolin
7711	48817	2008-05-22	ACTOR'S RESUME	$400	"""Wall Street"", ""Fatal Attraction"", ""You, Me and Dupree"""	Michael Douglas
7712	48818	2008-05-22	ROMANCE & HISTORY	$400	Her marriage to Napoleon was almost nipped in the bud when she dallied with a dapper captain in the 1790s	Josephine (de Beauharnais)
7713	48819	2008-05-22	POTPOURRI AROUND THE WORLD	$400	The Ninety-Nines, an organization of women pilots, bestows memorial scholarships named for this woman	(Amelia) Earhart
7714	48820	2008-05-22	CHEMISTRY	$400	2007 Nobel laureate Gerhard Ertl has studied the conversion of this monoxide to this dioxide, as in cars	carbon
7715	48821	2008-05-22	IN THE DICTIONARY	$400	By definition, a number that's infinitesimal is close to, but greater than, this	zero
7716	48822	2008-05-22	CLASSICAL MUSIC	$800	"Tchaikovsky simultaneously composed early sketches for the ""Pathetique"" symphony & this lively ballet suite"	the Nutcracker
7717	48823	2008-05-22	ACTOR'S RESUME	$800	"""L.A. Confidential"", ""3:10 To Yuma"", ""American Gangster"""	Russell Crowe
7718	48824	2008-05-22	ROMANCE & HISTORY	$800	This future president's romance with Ann Rutledge is now believed to be a myth	Lincoln
7719	48825	2008-05-22	POTPOURRI AROUND THE WORLD	$800	On Feb. 19 2008 this longtime leader announced he'd give up his presidency	(Fidel) Castro
7720	48826	2008-05-22	CHEMISTRY	$800	Molecules of these 2 elements are the major constituents of air	nitrogen & oxygen
7721	48827	2008-05-22	IN THE DICTIONARY	$800	"Meaning ""having imagined while asleep"", it's one of the few English words that end with ""mt"""	dreamt
7722	48828	2008-05-22	CLASSICAL MUSIC	$1200	"Giuseppe Gazzaniga & this composer based their ""Don Giovanni"" operas on the same libretto"	Mozart
7723	48829	2008-05-22	ACTOR'S RESUME	$1200	"""Sense And Sensibility"", ""Four Weddings And A Funeral"", ""Music And Lyrics"""	Hugh Grant
7724	48830	2008-05-22	ROMANCE & HISTORY	$3,000	"Lord Byron's lover Marianna Segati was married to a ""Merchant of"" this city who was Byron's landlord"	Venice
7725	48831	2008-05-22	POTPOURRI AROUND THE WORLD	$1200	"The Virgin Islands celebrate Thanksgiving in October to give thanks to the end of this weather ""season"""	hurricane season
7726	48832	2008-05-22	CHEMISTRY	$1200	Alnico magnets are so named because they're alloys of aluminum, nickel & this	cobalt
7727	48833	2008-05-22	IN THE DICTIONARY	$1200	Reniform means shaped like this bodily organ; you might have a reniform pool	the kidney
7728	48834	2008-05-22	CLASSICAL MUSIC	$1600	Joseph Joachim, a friend of this German composer, lived to make a 1903 recording of his works	Johannes Brahms
7729	48835	2008-05-22	ACTOR'S RESUME	$1600	"""Contact"", ""The Accused"", ""The Brave One"""	Jodie Foster
7730	48836	2008-05-22	ROMANCE & HISTORY	$1600	Dorothea Jordan, who found fame in this profession, found time to have 10 children with the future King Wm. IV	an actress
7731	48837	2008-05-22	POTPOURRI AROUND THE WORLD	$1600	Many Indian foods are accompanied by these popular relishes of spices & fruits often made from mangoes	chutneys
7732	48838	2008-05-22	CHEMISTRY	$1600	It's the most abundant protein in the human body; the animal kind is boiled to make gelatin	collagen
7733	48839	2008-05-22	IN THE DICTIONARY	$1600	"Arabic for ""peace"", it's a salutation in the East, as well as a low bow"	salaam
7734	48840	2008-05-22	CLASSICAL MUSIC	$2000	"His first mature orchestral work, 1894's ""Prelude To The Afternoon Of A Faun"", was based on a poem by Stephane Mallarme"	Debussy
7735	48841	2008-05-22	ACTOR'S RESUME	$2000	"""Bram Stoker's Dracula"", ""Sid And Nancy"", ""Harry Potter And The Order Of The Phoenix"""	Gary Oldman
7736	48842	2008-05-22	ROMANCE & HISTORY	$2000	Mme. de Maintenon was governess to this king's out-of-wedlock children before she became his mistress c. 1670	Louis XIV
7737	48843	2008-05-22	POTPOURRI AROUND THE WORLD	$2000	Many of this country's postage stamps reproduce paintings in Prince Hans-Adam's art collection	Liechtenstein
7738	48844	2008-05-22	CHEMISTRY	$2000	A chemical in its Scotchgards persisted in the environment, so this company pulled the products	3M
7739	48845	2008-05-22	IN THE DICTIONARY	$2,000	"It's a synonym for ""ashen"" or a term for a region within an imposed boundary; don't go ""beyond"" it"	the pale
7740	48846	2008-05-21	AROUND THE BIBLE	$200	Matthew 10:2 tells us that Jesus recruited this many apostles	12
7741	48847	2008-05-21	STATE THE TV STATE	$200	"""Grey's Anatomy"""	Washington
7742	48848	2008-05-21	CRIME TIME	$200	Taking a life through criminal negligence would likely carry a charge of involuntary this	manslaughter
7743	48849	2008-05-21	POTPOURRI	$200	A special flower for April, it can be oxeye or shasta	a daisy
7744	48850	2008-05-21	PERUVIAN FOOD & DRINK	$200	"(<a href=""http://www.j-archive.com/media/2008-05-21_J_24.jpg"" target=""_blank"">Jimmy of the Clue Crew reports from a restaurant in Peru.</a>) This appetizer of raw fish marinated in citrus juice is found in nearly every restaurant; the liquid is called tiger's milk and is a delicacy on its own"	ceviche
7745	48851	2008-05-21	"""DD"" TEA"	$200	He has represented Connecticut in the U.S. Senate since 1981	(Christopher) Dodd
7746	48852	2008-05-21	AROUND THE BIBLE	$400	The first word in I Chronicles is this man first mentioned in Genesis 2:19	Adam
7747	48853	2008-05-21	STATE THE TV STATE	$400	"""Laverne & Shirley"", originally"	Wisconsin
7748	48854	2008-05-21	CRIME TIME	$400	"In England, criminals call one of these a ""Z-Car""; we often call them ""Black & Whites"""	a police car
7749	48855	2008-05-21	POTPOURRI	$400	Contrary to its name, this yellow mustard brand introduced in 1904 is American	French's
7750	48856	2008-05-21	PERUVIAN FOOD & DRINK	$400	Ensalada pallares is a traditional Peruvian salad of tomatoes, onions &, of course pallares, these in English	lima beans
7751	48857	2008-05-21	"""DD"" TEA"	$400	Flat blade at the back of a boat used to steer it	a rudder
7752	48858	2008-05-21	AROUND THE BIBLE	$600	"Upright man who moaned, ""Naked came I out of my mother's womb, and naked shall I return thither"""	Job
7753	48859	2008-05-21	STATE THE TV STATE	$600	"""Friday Night Lights"""	Texas
7754	48860	2008-05-21	CRIME TIME	$600	"The phrase to ""come on like"" these may have come from a long-running radio crime series"	gangbusters
7755	48861	2008-05-21	POTPOURRI	$600	Heloise says to remove this from the screen in the clothes dryer & toss it to the birds; they'll use it in their nests	lint
7756	48862	2008-05-21	PERUVIAN FOOD & DRINK	$600	Peru has more kinds of tubers than anywhere else; papas, these, have been grown in the Andes for over 6,000 years	potatoes
7757	48863	2008-05-21	"""DD"" TEA"	$600	This common viper is the only poisonous snake in the British Isles	the adder
7758	48864	2008-05-21	AROUND THE BIBLE	$800	"I Kings uses ""slept with his fathers"" as a euphemism for this"	death (or died)
7759	48865	2008-05-21	STATE THE TV STATE	$800	"""Jericho"""	Kansas
7760	48866	2008-05-21	CRIME TIME	$800	Just 8 days after his 2006 release, Mehmet Ali Agca, who shot this man in 1981, was sent back to prison	Pope John Paul II
7761	48867	2008-05-21	POTPOURRI	$800	"She was born Martha Jane Canary in Missouri; the original ""calamity"" in her life may have been her parents' death"	Calamity Jane
7762	48868	2008-05-21	PERUVIAN FOOD & DRINK	$800	"(<a href=""http://www.j-archive.com/media/2008-05-21_J_29.jpg"" target=""_blank"">Sarah of the Clue Crew reports from Peru.</a>) Created in 1935 in honor of this anniversary for the founding of the capital, Inca Kola is more popular than Coke and Pepsi in Peru"	400th anniversary
7763	48869	2008-05-21	"""DD"" TEA"	$800	An enclosed field close to a stable for exercising horses	a paddock
7764	48870	2008-05-21	AROUND THE BIBLE	$2,200	In the Book of Judges, she's the only female judge mentioned by name	Deborah
7765	48871	2008-05-21	STATE THE TV STATE	$1000	"""The Wire"""	Maryland
7766	48872	2008-05-21	CRIME TIME	$1000	On Nov. 24, 1971 this hijacker leapt from a plane with $200,000 & was never heard from again	D.B. Cooper
7767	48873	2008-05-21	POTPOURRI	$1000	A G.I. Joe introduced in 2000 is supposed to be one of these Native Americans who were code talkers in WWII	Navajo
7768	48874	2008-05-21	PERUVIAN FOOD & DRINK	$1000	The Pisco Sour is made with bitters, sugar, lime juice, egg whites & Pisco, this pale grape spirit	brandy
7769	48875	2008-05-21	"""DD"" TEA"	$1000	"In 1874 Thomas Hardy took readers ""far from"" this 2-syllable ""crowd"""	madding
7770	48876	2008-05-21	EUROPEAN ART	$400	An 1898 exhibit in Amsterdam devoted to this old master has been called the first blockbuster art show	Rembrandt
7771	48877	2008-05-21	THEY'RE SO ATHLETIC!	$400	In 2007 he entered 16 PGA events & won a mere 7; obviously, his game needs some improvement	Tiger Woods
7772	48878	2008-05-21	FUN WITH OPERA	$400	Not surprisingly, Merlin & Mordred appear in Chausson's opera about this legendary king	King Arthur
7773	48879	2008-05-21	PHYSICISTS	$400	"In the 1920s <a href=""http://www.j-archive.com/media/2008-05-21_DJ_17.jpg"" target=""_blank"">this</a> American astronomer provided the earliest evidence that the universe was expanding"	(Edwin) Hubble
7774	48880	2008-05-21	CITY LITTER	$400	"His 1809 work ""A History of New York"" relates the Dutch occupation of Manhattan"	Washington Irving
7775	48881	2008-05-21	RHYME TIME	$400	A noisy cumulonimbus	a loud cloud
7776	48882	2008-05-21	EUROPEAN ART	$800	"""Dying Centaur"" artist Antoine Bourdelle spent years as the chief assistant to this more famous French sculptor"	Rodin
7777	48883	2008-05-21	THEY'RE SO ATHLETIC!	$800	David Tyree's hands were soft as a helmet when he made an amazing catch to help this team win Super Bowl XLII	the New York Giants
7778	48884	2008-05-21	FUN WITH OPERA	$800	The opera based on this Maurice Sendak book features a wild thing with beard & a wild thing with horns	Where The Wild Things Are
7779	48885	2008-05-21	PHYSICISTS	$800	"<a href=""http://www.j-archive.com/media/2008-05-21_DJ_18.jpg"" target=""_blank"">This</a> Italian-born physicist first split the atom in 1934, although he didn't know it for 4 more years"	Fermi
7780	48886	2008-05-21	CITY LITTER	$800	"Inspired by Thomas Malthus' food-supply ideas, his 1859 book was called ""the book that shook the world"""	Charles Darwin
7781	48887	2008-05-21	RHYME TIME	$800	A fake foot covering	a mock sock
7782	48888	2008-05-21	EUROPEAN ART	$1200	"Berthe Morisot, the first female impressionist, was the sister-in-law of this ""Luncheon on the Grass"" painter"	Manet
7783	48889	2008-05-21	THEY'RE SO ATHLETIC!	$1200	"This pitcher's February 13, 2008 testimony to Congress ""rocketed"" him into the headlines"	Roger Clemens
7784	48890	2008-05-21	FUN WITH OPERA	$1200	"In Nicolai's opera ""The Merry Wives of Windsor"", this fat, funny rogue gets dumped into the river in a laundry basket"	Falstaff
7785	48891	2008-05-21	PHYSICISTS	$1200	In 2000 a group of physicists finally found evidence of the tau type of this subatomic particle	a neutrino
7786	48892	2008-05-21	CITY LITTER	$3,000	"After participating in the Alaska gold rush, <a href=""http://www.j-archive.com/media/2008-05-21_DJ_28.jpg"" target=""_blank"">he</a> returned to San Francisco & wrote ""The Son of the Wolf"" in 1900"	Jack London
7787	48893	2008-05-21	RHYME TIME	$1200	A cruel royal female	a mean queen
7788	48894	2008-05-21	EUROPEAN ART	$1600	"He was in his <a href=""http://www.j-archive.com/media/2008-05-21_DJ_14.jpg"" target=""_blank"">prime<a href=""http://www.j-archive.com/media/2008-05-21_DJ_14.jpg"" target=""_blank"">, or should we say his ""Primavera"", when he painted <a href=""http://www.j-archive.com/media/2008-05-21_DJ_14a.jpg"" target=""_blank"">""Fortitude""</a> in 1470"	Botticelli
7789	48895	2008-05-21	THEY'RE SO ATHLETIC!	$1600	"We're sure Kobe was thrilled when this 7'1"", 325 lb. ex-teammate was traded back to the Western Conf. to the Suns in '08"	Shaquille O'Neal
7790	48896	2008-05-21	FUN WITH OPERA	$5,000	"Beniamino Gigli was well known for singing the role of this scholar in ""Mefistofele"""	Faust
7791	48897	2008-05-21	PHYSICISTS	$1600	In the 19th century this 3-named British scientist established the kinetic theory of gases--Smart!	James Clark Maxwell
7792	48898	2008-05-21	CITY LITTER	$1600	"Surely you know her spooky novel ""The Haunting of Hill House"" was filmed in 1999 with Liam Neeson"	Shirley Jackson
7793	48899	2008-05-21	RHYME TIME	$1600	A small parcel containing a stringed tennis tool	a racket packet
7794	48900	2008-05-21	EUROPEAN ART	$2000	"This Romanian known for his ""Endless Column"" also sculpted the scandalous ""Princess X"""	Constantin Brancusi
7795	48901	2008-05-21	THEY'RE SO ATHLETIC!	$2000	In 2007 he was a greater Gator, becoming this first player to win the Heisman Trophy as a sophomore	Tim Tebow
7796	48902	2008-05-21	FUN WITH OPERA	$2000	Egyptologist Auguste Mariette claimed his scenario was the basis for the libretto of this 1871 opera	Aida
7797	48903	2008-05-21	PHYSICISTS	$2000	An equation describing the behavior of particles is named for this physicist, 1887-1961	Erwin Schrodinger
7798	48904	2008-05-21	CITY LITTER	$2000	"He published ""The Discovery of Guiana"" in 1596, some years after he couldn't recover Roanoke"	(Sir Walter) Raleigh
7799	48905	2008-05-21	RHYME TIME	$2000	A speedy billiards cue	a quick stick
7800	48906	2008-05-20	WORLD CITIES	$200	From Bei Hai Park in this city, pass the Great Hall of the People, bear left, & then it's straight on to Mao's mausoleum	Beijing
7801	48907	2008-05-20	SHOTS HEARD AROUND THE WORLD	$200	"His ""called shot"" home run off Charlie Root in the 1932 World Series is baseball legend"	Babe Ruth
7802	48908	2008-05-20	MODES OF TRANSPORT	$200	3 types of these are rescue trucks, pumpers & ladder trucks	fire trucks
7803	48909	2008-05-20	TIME TO GET SIMON-IZED	$200	"His autobiography was called ""I Don't Mean To Be Rude, But..."""	Simon Cowell
7804	48910	2008-05-20	ON THE STAGE	$200	Title of a Jonathan Larson musical, or what the East Village residents in it have trouble coming up with	Rent
7805	48911	2008-05-20	"ON THE ""WAR""PATH"	$200	Pop art poster boy who was famous much longer than 15 minutes	Andy Warhol
7806	48912	2008-05-20	WORLD CITIES	$400	This Sudanese capital lies on a narrow piece of land bounded by the White & Blue Nile Rivers	Khartoum
7807	48913	2008-05-20	SHOTS HEARD AROUND THE WORLD	$400	Maybe...Yes, sir! Nailing an 11-foot putt on 17 helped seal the 1986 Masters for this Golden Bear	Jack Nicklaus
7808	48914	2008-05-20	MODES OF TRANSPORT	$400	The Triton was the first one of these to travel around the world underwater	a (nuclear) submarine
7809	48915	2008-05-20	TIME TO GET SIMON-IZED	$400	"He was ""Feelin' Groovy"" as an Illinois senator from 1985 to 1997"	Paul Simon
7810	48916	2008-05-20	ON THE STAGE	$400	On Skid Row, love blooms for Seymour while Audrey II has a feeding frenzy in this play	Little Shop of Horrors
7811	48917	2008-05-20	"ON THE ""WAR""PATH"	$400	Homeothermic, like mammals	warm-blooded
7812	48918	2008-05-20	WORLD CITIES	$600	The Tsarina's Stone is the oldest monument in this city that was made Finland's capital by Russian insistence	Helsinki
7813	48919	2008-05-20	SHOTS HEARD AROUND THE WORLD	$600	"His prestidigitation (or in this case a ""Jr. Skyhook"") won Game 4 of the 1987 NBA Finals for the Lakers"	Magic Johnson
7814	48920	2008-05-20	MODES OF TRANSPORT	$600	"These ships were nicknamed ""blubber ships"""	whaling ships
7815	48921	2008-05-20	TIME TO GET SIMON-IZED	$600	In an 1852 novel, he's the plantation owner & slave master	Simon Legree
7816	48922	2008-05-20	ON THE STAGE	$600	"Their first commission was ""Thespis"" for London's Gaiety Theatre in 1871"	Gilbert & Sullivan
7817	48923	2008-05-20	"ON THE ""WAR""PATH"	$600	In Super Bowl XXXIV, this Rams QB passed for a record 414 yards, beating Joe Montana's record by 57 yards	Kurt Warner
7818	48924	2008-05-20	WORLD CITIES	$800	This Caribbean island's capital, Fort-de-France, lies about 15 miles southeast of Mt. Pelee volcano	Martinique
7819	48925	2008-05-20	SHOTS HEARD AROUND THE WORLD	$800	In 1994 this 45-year-old won the title with a 1-2 punch that sent Michael Moorer to Horizontal Land	George Foreman
7820	48926	2008-05-20	MODES OF TRANSPORT	$800	This nickname for early cars pointed out that they were not pulled by equines	horseless carriages
7821	48927	2008-05-20	TIME TO GET SIMON-IZED	$800	"This playwright won a Pulitzer in 1991 with ""Lost in Yonkers"""	Neil Simon
7822	48928	2008-05-20	ON THE STAGE	$800	"This playwright hit the right note with ""Amadeus"" & then horsed around with ""Equus"""	Peter Shaffer
7823	48929	2008-05-20	"ON THE ""WAR""PATH"	$800	The 14th Chief Justice of the United States	Earl Warren
7824	48930	2008-05-20	WORLD CITIES	$1000	Construction began on this German city's Gothic cathedral near the Rhine in 1248 & lasted 632 years	Cologne
7825	48931	2008-05-20	SHOTS HEARD AROUND THE WORLD	$1000	In 1999 she wasn't shirtless in Seattle but rather in Pasadena after her kick won the Women's World Cup for the U.S.	Brandi Chastain
7826	48932	2008-05-20	MODES OF TRANSPORT	$1000	He named the first Bell X-1 rocket plane for his wife, Glennis	Chuck Yeager
7827	48933	2008-05-20	TIME TO GET SIMON-IZED	$1000	He was the head of Vienna's Jewish Documentation Center from 1961 to 2003	Simon Wiesenthal
7828	48934	2008-05-20	ON THE STAGE	$1000	All the original B'way cast, except Diane Keaton, bared all in a group nude scene in this musical about hippies	Hair
7829	48935	2008-05-20	"ON THE ""WAR""PATH"	$2,000	In response to NATO, Eastern European nations including Poland & the USSR signed this 1955 treaty	the Warsaw Pact
7830	48936	2008-05-20	GENERAL SCIENCE	$400	This alliterative event happened 14 billion years ago	the Big Bang
7831	48937	2008-05-20	GET YOUR MOVIE FACTS STRAIGHT	$400	"Peter Fonda was in ""Ulee's Gold""; ""Fool's Gold"" stars this daughter of Goldie Hawn"	Kate Hudson
7832	48938	2008-05-20	SHAKESPEAREAN PHRASES	$400	"In this play, Casca says Cicero's speech ""was Greek to me"""	Julius Caesar
7833	48939	2008-05-20	A WHITE CATEGORY	$400	The London district of Whitechapel is associated with this infamous killer	Jack the Ripper
7834	48940	2008-05-20	MAMMALS	$400	It makes sense that these proud & powerful mammals live in groups called prides	lions
7835	48941	2008-05-20	"""T"" TIME"	$400	"Lay-deez annnd gentlemen! To ""walk"" this slender item means to tread carefully"	tightrope
7836	48942	2008-05-20	GENERAL SCIENCE	$800	A hydrate contains this compound weakly bound in its crystals	water
7837	48943	2008-05-20	GET YOUR MOVIE FACTS STRAIGHT	$800	"""First Blood"" was a Rambo movie; this 2007 film had Daniel Day-Lewis searching for oil"	There Will Be Blood
7838	48944	2008-05-20	SHAKESPEAREAN PHRASES	$800	"""She speaks yet she says nothing"", pines one character for his unattainable love in this tragedy"	Romeo & Juliet
7839	48945	2008-05-20	A WHITE CATEGORY	$800	The mass of a typical one of these stars is about 70% that of the sun	white dwarf
7840	48946	2008-05-20	MAMMALS	$800	Common in Dixie, a razorback is a wild one of these	hog
7841	48947	2008-05-20	"""T"" TIME"	$800	"Left pinky makes ""A"" & right index makes ""J"" in this activity"	typing
7842	48948	2008-05-20	GENERAL SCIENCE	$1200	Of the 3 main classes of rock, this one is further divided into plutonic & volcanic types	igneous
7843	48949	2008-05-20	GET YOUR MOVIE FACTS STRAIGHT	$1200	"Ian McKellen was Gandalf in ""LOTR""; Ian McEwan wrote the novel on which this 2007 Keira Knightley film was based"	Atonement
7844	48950	2008-05-20	SHAKESPEAREAN PHRASES	$1200	"It was actually Christopher Sly, not Kate, who says, ""I'll not budge an inch"" in this comedy"	The Taming of the Shrew
7845	48951	2008-05-20	A WHITE CATEGORY	$1200	"(<a href=""http://www.j-archive.com/media/2008-05-20_DJ_20.wmv"">Sarah of the Clue Crew reports from the Steinway & Sons factory in New York.</a>)  Steinway stopped using this material in keys decades ago, & in 1993 the company patented a piano key material made of a substitute for it"	ivory
7846	48952	2008-05-20	MAMMALS	$1200	"The name of this order of mammals comes from the Latin verb ""rodere"", meaning to gnaw"	rodent
7847	48953	2008-05-20	"""T"" TIME"	$1200	"A synonym for ""journey"", it's also an upper-crust nickname for a guy with Roman numeral III in his name"	trip
7848	48954	2008-05-20	GENERAL SCIENCE	$8,000	The IRAS telescope, which revealed 5 new comets, made its observations in this part of the light spectrum	infra-red
7849	48955	2008-05-20	GET YOUR MOVIE FACTS STRAIGHT	$1600	"""North Country"" starred Charlize Theron; ""No Country for Old Men"" featured this Spaniard as a relentless killer"	Javier Bardem
7850	48956	2008-05-20	SHAKESPEAREAN PHRASES	$7,000	"A wife tries to console her husband in this tragedy by telling him, ""What's done is done"""	Macbeth
7851	48957	2008-05-20	A WHITE CATEGORY	$1600	This black & white dairy cow originated in an area of Holland	Holstein
7852	48958	2008-05-20	MAMMALS	$1600	"The giant species of this ""armor-plated"" animal has more teeth than any other land mammal"	armadillo
7853	48959	2008-05-20	"""T"" TIME"	$1600	Poi, a luau treat, is made from these mashed roots	taro
7854	48960	2008-05-20	GENERAL SCIENCE	$2000	This branch of medicine is devoted to the care & diseases of the elderly	geriatrics
7855	48961	2008-05-20	GET YOUR MOVIE FACTS STRAIGHT	$2000	"Everyone knows the ""Chronicles of Narnia""; this 2008 film ""Chronicles"" the Grace family stumbling onto a world of fairies"	The Spiderwick Chronicles
7856	48962	2008-05-20	SHAKESPEAREAN PHRASES	$2000	"In this comedy, Thurio says to Valentine, ""If you spend word for word with me, I shall make your wit bankrupt"""	The Two Gentlemen of Verona
7857	48963	2008-05-20	A WHITE CATEGORY	$2000	Anne Catherick is all dressed up as the title character of this Wilkie Collins novel	The Woman in White
7858	48964	2008-05-20	MAMMALS	$2000	The African & Sumatran species of this animal have 2 horns; the Indian & Javan species have one	rhinoceros
7859	48965	2008-05-20	"""T"" TIME"	$2000	"The scarlet variety of <a href=""http://www.j-archive.com/media/2008-05-20_DJ_30.jpg"" target=""_blank"">this</a> high flier seen here"	tanager
7860	48966	2008-05-19	AMERICAN POETRY	$200	"""Howl"", his first book of poetry, was published by City Lights, a bookstore owned by poet Lawrence Ferlinghetti"	Allan Ginsberg
7861	48967	2008-05-19	THE 50th GRAMMYS	$200	"This duo won a Rock Performance Grammy for its ""Icky Thump"""	The White Stripes
7862	48968	2008-05-19	TECHNOLOGY	$200	As part of its salute to this decade, the Post Office created a stamp with a MixMaster on it	the 1930s
7863	48969	2008-05-19	THE VEEP	$200	He was Vice President under Dwight Eisenhower	Nixon
7864	48970	2008-05-19	HODGEPODGE	$200	9 out of every 10 tomatoes grown in the U.S. come from this state	California
7865	48971	2008-05-19	"TIME TO ""BEG"" FOR IT"	$200	2-word term for the initial good fortune that might come to someone starting a new pursuit or hobby	beginner's luck
7866	48972	2008-05-19	AMERICAN POETRY	$400	"This poem on the base of the Statue of Liberty begins, ""Not like the brazen giant of Greek fame"""	"""The New Colossus"""
7867	48973	2008-05-19	THE 50th GRAMMYS	$400	"Before singing her hit ""No One"", she kicked off the telecast by duetting with Frank Sinatra"	Alicia Keys
7868	48974	2008-05-19	TECHNOLOGY	$400	"This engine innovation was introduced in 1940 by GM with the slogan ""No gears to shift! No clutch to press!"""	automatic transmission
7869	48975	2008-05-19	HODGEPODGE	$400	Telemarketers must search this registry every 31 days & drop those who are on it	a do-not-call list
7870	48976	2008-05-19	"TIME TO ""BEG"" FOR IT"	$400	"American perennial seen <a href=""http://www.j-archive.com/media/2008-05-19_J_18.jpg"" target=""_blank"">here</a>"	a begonia
7871	48977	2008-05-19	AMERICAN POETRY	$600	"""One calm summer night"", this title character ""went home and put a bullet through his head"	Richard Cory
7872	48978	2008-05-19	THE 50th GRAMMYS	$600	"Kodo-inspired drummers backed this country songstress on her Grammy-winning hit ""Before He Cheats"""	Carrie Underwood
7873	48979	2008-05-19	TECHNOLOGY	$600	On Feb. 29, 2008 Blu-Ray emerged as the new video disc choice as this Japanese co. abandoned its HD-DVD format	Toshiba
7874	48980	2008-05-19	THE VEEP	$600	Once a pharmacist, he was serving in the U.S. Senate when elected Vice President in 1964	Humphrey
7875	48981	2008-05-19	HODGEPODGE	$600	Thin must be in for this country with the highest life expectancy in South America, nearly 77 years	Chile
7876	48982	2008-05-19	"TIME TO ""BEG"" FOR IT"	$600	To mislead by trickery or flattery	beguile
7877	48983	2008-05-19	AMERICAN POETRY	$800	A poem by Poe purports to be the confession of this lame Asiatic conqueror, also a Christopher Marlowe subject	Tamburlaine or Tamerlane
7878	48984	2008-05-19	THE 50th GRAMMYS	$1,000	"In a surprise, this jazz legend won Album of the Year for ""River: The Joni Letters"""	Herbie Hancock
7879	48985	2008-05-19	TECHNOLOGY	$800	"Fingerprint ID devices are part of this security technology, from the Greek for ""life"" & ""measure"""	biometric
7880	48986	2008-05-19	THE VEEP	$800	He was Vice President of the U.S. from 1921 to 1923 before succeeding to the presidency	Coolidge
7881	48987	2008-05-19	HODGEPODGE	$800	"In ""The Seven-Per-Cent Solution"", this literary character is treated by Sigmund Freud for drug addiction"	Sherlock Holmes
7882	48988	2008-05-19	"TIME TO ""BEG"" FOR IT"	$800	To envy or resent someone else's good fortune, like my friend Trudy winning that award instead of me	begrudge
