	index	Air Date	Category	Value	Question	Answer
402	402	2012-01-17	"YOU MIGHT ""B"" HUNGRY"	$800	This German sausage made of pork & veal is seasoned with a variety of spices including ginger, nutmeg & coriander	bratwurst
403	403	2012-01-17	MUHAMMAD ALI AT 70	$800	"In 2011 Ali said of this man, ""the world has lost a great champion""; he had less kind things to say in the '70s"	(Joe) Frazier
404	404	2012-01-17	ORDINALLY SPEAKING	$1,000	It's the lowest rank of commissioned officer in the U.S. Army or Marines	Second Lieutenant
405	405	2012-01-17	NORMAN INVASION	$800	"In 1890 British architect Norman Shaw designed the police headquarters known as ""New"" this"	Scotland Yard
406	406	2012-01-17	STATE SONGS	$1000	"""Oh the moonlight's fair tonight along the Wabash"""	Indiana
407	407	2012-01-17	"YOU MIGHT ""B"" HUNGRY"	$1000	This 9-letter French sauce is served with meat, fish & vegetables; the yolk's on you!	Béarnaise
408	408	2012-01-17	MUHAMMAD ALI AT 70	$1000	"For 8 years this actor insisted he wasn't up to playing Ali, but in the end Ali said, ""I even thought he was me"""	Will Smith
409	409	2012-01-17	ORDINALLY SPEAKING	$1000	Joining the ranks of the Pyramids & the Pharos of Alexandria, King Kong was dubbed this on film	the eighth wonder of the world
410	410	2012-01-17	NORMAN INVASION	$1000	"In 1969 <a href=""http://www.j-archive.com/media/2012-01-17_J_25.jpg"" target=""_blank"">this</a> author and New Journalist failed in his bid to become Mayor of New York City"	(Norman) Mailer
411	411	2012-01-17	NORWAY'S CULTURE & HISTORY	$400	"(<a href=""http://www.j-archive.com/media/2012-01-17_DJ_22.jpg"" target=""_blank"">Sarah of the Clue Crew sits at a kitchen table in Oslo, Norway.</a>)  A trip to Norway wouldn't be complete without sampling lefse, the potato staple that folk legends say was given to slain warriors of this hall, to fortify them for battle"	Valhalla
412	412	2012-01-17	LEGAL MATTERS	$400	"From the Latin latro, ""robber"", it's the nonviolent crime of stealing personal property, like money"	larceny
413	413	2012-01-17	I PLAYED A DOCTOR & SOME OTHER GUY ON TV	$400	Dr. Doogie Howser & Ethan Burdick	Neil Patrick Harris
414	414	2012-01-17	CLASSICAL MUSIC	$400	One of the most common chamber groups, the string quartet consists of 2 violins, a viola & this instrument	a cello
415	415	2012-01-17	POSSESSIVE BOOK TITLES	$400	"Douglas Adams: ""The ____'s Guide to the Galaxy"""	Hitchhiker's
416	416	2012-01-17	"""TRI"" TIPS"	$400	To cut into thirds	trisect
417	417	2012-01-17	NORWAY'S CULTURE & HISTORY	$800	"(<a href=""http://www.j-archive.com/media/2012-01-17_DJ_23.jpg"" target=""_blank"">Sarah of the Clue Crew stands in front of a large house at the Norsk Folkemuseum in Oslo, Norway.</a>) About 30 stave churches from the 12th and 13th century still stand here in Norway. The four corner posts, or staves, may represent these first four books of the New Testament"	Matthew, Mark, Luke, and John
418	418	2012-01-17	LEGAL MATTERS	$2,000	Often issued in time of war, this order prohibits ships or goods from leaving a port	an embargo
419	419	2012-01-17	I PLAYED A DOCTOR & SOME OTHER GUY ON TV	$800	Dr. Derek Shepherd & Aaron Brooks	(Patrick) Dempsey
420	420	2012-01-17	CLASSICAL MUSIC	$800	"The piece heard <a href=""http://www.j-archive.com/media/2012-01-17_DJ_11.mp3"">here</a> from this Handel work is called ""Alla Hornpipe""--everybody dance!"	Water Music
421	421	2012-01-17	POSSESSIVE BOOK TITLES	$800	"Kurt Vonnegut: ""___'s Cradle"""	Cat's
422	422	2012-01-17	"""TRI"" TIPS"	$800	"He's the comical canine seen <a href=""http://www.j-archive.com/media/2012-01-17_DJ_16.jpg"" target=""_blank"">here</a>"	Triumph (the Insult Comic Dog)
423	423	2012-01-17	NORWAY'S CULTURE & HISTORY	$1200	"(<a href=""http://www.j-archive.com/media/2012-01-17_DJ_24.jpg"" target=""_blank"">Sarah of the Clue Crew stands before a tall sculpture in the Vigelund Sculpture Garden in Oslo, Norway.</a>) The centerpiece of Oslo's Vigelund Sculpture Garden is a 57-foot <a href=""http://www.j-archive.com/media/2012-01-17_DJ_24a.jpg"" target=""_blank"">tower</a> depicting intertwined human figures reaching to the heavens; it's known as this, from Latin for made from a single stone"	a monolith
424	424	2012-01-17	LEGAL MATTERS	$1200	In 2010 Ahmed Ghailani became the first person tried in federal court after being held at this location	Guantanamo Bay
425	425	2012-01-17	I PLAYED A DOCTOR & SOME OTHER GUY ON TV	$1200	Dr. Doug Ross & Chic Chesbro	George Clooney
426	426	2012-01-17	CLASSICAL MUSIC	$5,000	Around 600 A.D. the first pope named this collected & organized the chants used in church services	Gregory
427	427	2012-01-17	POSSESSIVE BOOK TITLES	$1200	"Philip Roth: ""____'s Complaint"""	Portnoy
428	428	2012-01-17	"""TRI"" TIPS"	$1200	Originally this word for a camera stand was the seat of the priestess of the Oracle at Delphi	tripod
429	429	2012-01-17	NORWAY'S CULTURE & HISTORY	$1600	"(<a href=""http://www.j-archive.com/media/2012-01-17_DJ_25.jpg"" target=""_blank"">Sarah of the Clue Crew stands in front of the Royal Palace in Oslo, Norway.</a>) King Harald V lives here, in Norway's Royal Palace. He and his second cousin, England's Queen Elizabeth, are both great-grandchildren of this British king, who ruled from 1901 to 1910."	Edward VII
430	430	2012-01-17	LEGAL MATTERS	$1600	"This ""General"", not the Attorney General, represents the United States in cases before the Supreme Court"	the Solicitor General
431	431	2012-01-17	I PLAYED A DOCTOR & SOME OTHER GUY ON TV	$1600	Quincy, M.E. & Oscar Madison	Jack Klugman
432	432	2012-01-17	CLASSICAL MUSIC	$1600	In 1981 this maestro from India was made music director for life of the Israel Philharmonic	(Zubin) Mehta
433	433	2012-01-17	POSSESSIVE BOOK TITLES	$1600	"Umberto Eco: ""____'s Pendulum"""	Foucault
434	434	2012-01-17	"""TRI"" TIPS"	$1600	Canal Street is the northern border of this Manhattan area	Tribeca
435	435	2012-01-17	NORWAY'S CULTURE & HISTORY	$2000	"(<a href=""http://www.j-archive.com/media/2012-01-17_DJ_26.jpg"" target=""_blank"">Sarah of the Clue Crew shows us a sod home at the Norsk Folkemuseum in Oslo, Norway.</a>) These people, also called Lapps, built turf or sod homes, called gammer that lasted thirty years or more in harsh conditions"	Sami
436	436	2012-01-17	LEGAL MATTERS	$2000	"The 1896 case of Homer Plessy v. this judge set the precedent of ""separate but equal"" facilities"	Ferguson
437	437	2012-01-17	I PLAYED A DOCTOR & SOME OTHER GUY ON TV	$2000	"Marcus Welby & Jim Anderson (the ""Father"" who ""Knows Best"")"	Robert Young
438	438	2012-01-17	CLASSICAL MUSIC	$2000	"This composer of Armenian heritage is best known for the ""Sabre Dance"" from his ballet ""Gayane"""	(Aram) Khachaturian
439	439	2012-01-17	POSSESSIVE BOOK TITLES	$2000	"Kim Edwards: ""The ____ ____'s Daughter"" (2005)"	The Memory Keeper's Daughter
440	440	2012-01-17	"""TRI"" TIPS"	$2000	This was an ancient Roman warship with multiple tiers of oars	a trireme
441	441	2012-01-16	DR. MASSEUSE RHYMES	$200	A knot I've found, oh, heck! / in this muscle of the upper part of my neck / but not in my ol' a-sneezius! / no! 'tis in my...	trapezius
442	442	2012-01-16	"TAKE IT ""SLOW"""	$200	The ball must arc at least 3 feet in this type of softball	slow pitch
443	443	2012-01-16	GOLD	$200	"Gold in the form seen <a href=""http://www.j-archive.com/media/2012-01-16_J_15.jpg"" target=""_blank"">here</a>, it can also mean priceless pieces of wisdom"	nuggets
444	444	2012-01-16	AT WIDE RECEIVER FOR THIS TEAM...	$200	1988: John Taylor, Jerry Rice; Taylor caught Super Bowl XXIII's game-winning pass, but Rice got MVP	the 49ers
445	445	2012-01-16	PUNCH	$200	No joke, it comes at the end of a joke	a punchline
446	446	2012-01-16	JUDEA	$200	The territory of Judea became part of this empire in 63 B.C.	the Roman Empire
447	447	2012-01-16	DR. MASSEUSE RHYMES	$400	Arising from 3 heads / this extensor muscle's dead / my upper arm does no more reps / until some help for my...	triceps
448	448	2012-01-16	"TAKE IT ""SLOW"""	$400	Hamilton beach sells a programmable one of these to keep pot roast at the right temperature	a slow cooker
449	449	2012-01-16	GOLD	$400	Still widely used today, these extremely thin sheets of gold were used for gilding medieval manuscripts	goldleaf
450	450	2012-01-16	AT WIDE RECEIVER FOR THIS TEAM...	$400	2009: Wes Welker, Randy Moss; they had a pretty good quarterback	the New England Patriots
451	451	2012-01-16	PUNCH	$400	An unexpected blow, or a 2011 movie about a girl named baby doll with a wild imagination	sucker punch
452	452	2012-01-16	DR. MASSEUSE RHYMES	$600	The innermost of the 3 in each rear / is a pain when I try to sit in a bus / it is amiss, now please do this / fix my gluteus...	minimus
453	453	2012-01-16	"TAKE IT ""SLOW"""	$600	"In ""The Streets of Laredo"", this line that became a book & movie title precedes ""& play the fife lowly"""	bang the drum slowly
454	454	2012-01-16	GOLD	$600	Gold has the atomic number 79 & this chemical symbol	Au (Aurum)
455	455	2012-01-16	AT WIDE RECEIVER FOR THIS TEAM...	$600	2008: Marvin Harrison, Reggie Wayne; they had a pretty good quarterback	the Indianapolis Colts
456	456	2012-01-16	PUNCH	$600	Fighting puppets Punch & Judy have been around since this period that began in 1660 with the return of Charles II	the Restoration
457	457	2012-01-16	DR. MASSEUSE RHYMES	$800	The longest in the body / this muscle feels ungodly / rest my thigh at the bar? glorious! / now work on my...	sartorius
458	458	2012-01-16	"TAKE IT ""SLOW"""	$800	"""Layla"" guitarist's lazy moniker"	Slowhand
459	459	2012-01-16	GOLD	$800	The 1897 Canadian gold rush named for this river occurred around the confluence of the Yukon River & it	the Klondike
460	460	2012-01-16	AT WIDE RECEIVER FOR THIS TEAM...	$800	1976: Fred Biletnikoff, Cliff Branch (Fred's in the Hall of Fame; Cliff may get there, too)	the (Oakland) Raiders
461	461	2012-01-16	PUNCH	$800	A blow to the back of the neck is the punch named for this animal	a rabbit punch
462	462	2012-01-16	JUDEA	$800	This ruler of Judea attempted to kill the infant Jesus	Herod
463	463	2012-01-16	DR. MASSEUSE RHYMES	$1000	Internal or external / the pain there's infernal / feel my abdomen go weak / it means indirect, it's my...	oblique
464	464	2012-01-16	"TAKE IT ""SLOW"""	$1000	"What camera crews call ""over-cranking"" produces this effect"	slow motion
465	465	2012-01-16	GOLD	$1000	A fabled lost city of gold lends its name to this California county	El Dorado
466	466	2012-01-16	AT WIDE RECEIVER FOR THIS TEAM...	$1000	1978: John Stallworth, Lynn Swann; who do you double cover with that combo?	the Steelers
467	467	2012-01-16	PUNCH	$1000	"The name of this red wine punch is from the Spanish for ""Bleeding"""	sangria
468	468	2012-01-16	JUDEA	$1000	Galilee, Samaria & Judea in the south were the 3 traditional divisions of this ancient area with a still-current name	Palestine
469	469	2012-01-16	COATS OF ARMS	$400	This country's coat of arms features a Maori chieftain & a European woman supporting the shield	New Zealand
470	470	2012-01-16	TV GUIDE SAYS	$400	"""Rachel and Finn decide to throw a duet competition to give Sam a better chance to win"""	Glee
471	471	2012-01-16	INVENTIVE MINDS	$400	His cotton gin gets all the press, but he had a nail-making business even before he went to Yale	Eli Whitney
472	472	2012-01-16	THE GREEN PAGES	$400	"Al Gore made his environmental sentiments clear in the 1992 book this ""in the Balance"""	Earth
473	473	2012-01-16	WOMEN IN GOVERNMENT	$400	Bertha Landes, the first woman mayor of a large U.S. city, presided over this largest Washington city in the 1920s	Seattle
474	474	2012-01-16	_____ THE _____	$400	This expression meaning opposite one's basic temperament refers to the direction of fibers in wood	against the grain
475	475	2012-01-16	COATS OF ARMS	$800	The coat of arms of Norfolk Island in the South Pacific features the Norfolk species of this conifer	a pine tree
476	476	2012-01-16	TV GUIDE SAYS	$800	"""Bob and Jillian lead community-wide fitness challenges in seven cities"""	The Biggest Loser
477	477	2012-01-16	INVENTIVE MINDS	$800	On Feb. 14, 1876 Elisha Gray was a few hours behind this man at the U.S. Patent Office, filing a speech-transmitting device	Bell
478	478	2012-01-16	THE GREEN PAGES	$800	"It was just deserts for Burton Bernstein with his study of ""The Great & Terrible wilderness"" of this desert of Moses"	the Sinai
479	479	2012-01-16	WOMEN IN GOVERNMENT	$800	Formerly director of Arkansas' department of health, in 1993 Joycelyn Elders was appointed to this higher post	the Surgeon General
480	480	2012-01-16	_____ THE _____	$800	"To be in a tight spot is to be here ""without a paddle"""	up the creek
481	481	2012-01-16	TV GUIDE SAYS	$1200	"""Brainiac visits Clark from the future"""	Smallville
482	482	2012-01-16	INVENTIVE MINDS	$1200	In 1837 he built a smooth, hard moldboard out of a circular saw, & seeing nothing ran like 'em, began to make steel plows	John Deere
483	483	2012-01-16	THE GREEN PAGES	$2,000	"Victor Scheffer's ""The Year of"" this mammal is a 1969 classic study on the conservation of an ocean species"	the whale
484	484	2012-01-16	WOMEN IN GOVERNMENT	$1200	"Born in New York to parents from Puerto Rico, this Supreme Court justice calls herself a ""Nuyorican"""	Sotomayor
485	485	2012-01-16	_____ THE _____	$1200	Street performers collect money by doing this, literally & figuratively	pass the hat
486	486	2012-01-16	TV GUIDE SAYS	$1600	"""Cesar tries rehabilitating three dog-wolf crossbreeds"""	The Dog Whisperer
487	487	2012-01-16	INVENTIVE MINDS	$1600	Sir Frederick Abel's invention of cordite eliminated this, produced by gunpowder, from the battlefield	smoke
488	488	2012-01-16	WOMEN IN GOVERNMENT	$1600	Oveta Culp Hobby, the only woman in Eisenhower's cabinet, was the first head of this department, HEW for short	Health, Education & Welfare
489	489	2012-01-16	_____ THE _____	$1,500	To sternly demand hard work; it's also something Indiana Jones often does	crack the whip
490	490	2012-01-16	COATS OF ARMS	$2000	On Singapore's coat of arms, the lion represents Singapore itself & a tiger represents its historical link to this country	Malaysia
491	491	2012-01-16	TV GUIDE SAYS	$2000	"""Howard baffles Sheldon"""	The Big Bang Theory
492	492	2012-01-16	INVENTIVE MINDS	$2000	In 1888 his lightweight, box-shaped invention eliminated the need for glass photographic plates	(George) Eastman
493	493	2012-01-16	WOMEN IN GOVERNMENT	$2000	His widow Muriel became Minnesota's first female senator when she filled his vacant seat in 1978	Hubert Humphrey
494	494	2012-01-16	_____ THE _____	$2000	"One item in a violinists bag of tricks is the thin, glassy tone made by playing ""sul ponticello"", Italian for this"	on the bridge
495	495	2012-01-13	STATE LICENSE PLATE SLOGANS	$200	"""Sweet home..."""	Alabama
496	496	2012-01-13	WORDS THAT SHOULD RHYME	$200	A sand-trapped pastime & Little Red Riding Hood's nemesis	golf & wolf
497	497	2012-01-13	FROM PAGE TO SCREEN	$200	This animated 2001 movie about a green ogre was based on a William Steig story	Shrek
498	498	2012-01-13	MAKING CONNECTIONS	$200	This country's longest bridge at 8 miles connects New Brunswick & Prince Edward Island	Canada
499	499	2012-01-13	GLUTEN-FREE FOODS	$200	There's an octet of veggies in this alphanumeric brand's vegetable juice, but no gluten	V-8
500	500	2012-01-13	FLOAT SAM & JET SAM	$200	In 1613 British Admiral Samuel Argall sailed up the Potomac & captured this Indian woman	Pocahontas
501	501	2012-01-13	STATE LICENSE PLATE SLOGANS	$400	"""The Empire State..."""	New York
502	502	2012-01-13	WORDS THAT SHOULD RHYME	$400	A direction on a map & what proverbially is wasted on the young	south & youth
503	503	2012-01-13	FROM PAGE TO SCREEN	$400	This beloved novel was made into a film yet again in 2011, this time with Michael Fassbender as Mr. Rochester	Jane Eyre
504	504	2012-01-13	MAKING CONNECTIONS	$400	"(<a href=""http://www.j-archive.com/media/2012-01-13_J_17.jpg"" target=""_blank"">Jimmy of the Clue Crew ties some rope together</a>) All things are relative with this type of knot, also called a lubber's knot"	a granny knot
505	505	2012-01-13	GLUTEN-FREE FOODS	$400	This classic canned meat from Hormel that debuted in 1937 has no gluten	spam
506	506	2012-01-13	FLOAT SAM & JET SAM	$400	Air Force vet Sam Johnson, ranked in 2011 as most conservative congressman, spent 7 years as a P.O.W. in this city	Hanoi
507	507	2012-01-13	STATE LICENSE PLATE SLOGANS	$600	"""Sportsman's Paradise"""	Louisiana
508	508	2012-01-13	WORDS THAT SHOULD RHYME	$600	A type of beer & another word for a bet	lager & wager
509	509	2012-01-13	FROM PAGE TO SCREEN	$600	"He played an attorney in both ""A Time To Kill"" & ""The Lincoln Lawyer"", both based on bestsellers"	(Matthew) McConaughey
510	510	2012-01-13	MAKING CONNECTIONS	$600	The body's connective tissue includes these connecting bone to bone, like the transverse carpal one	ligaments
511	511	2012-01-13	GLUTEN-FREE FOODS	$600	In the U.S., this soda is gluten free, as its Vanilla Zero version	Coca-cola
512	512	2012-01-13	FLOAT SAM & JET SAM	$1,000	From 1937 to 1940 Samuel Eliot Morison researched a 450th anniversary bio by retracing this man's voyages	Christopher Columbus
513	513	2012-01-13	STATE LICENSE PLATE SLOGANS	$800	"""Greatest Snow On Earth"""	Utah
514	514	2012-01-13	WORDS THAT SHOULD RHYME	$800	A billfold & a wooden hammer	a wallet & a mallet
515	515	2012-01-13	FROM PAGE TO SCREEN	$800	"This 2010 film about trapped hiker Aron Ralston was based in part on his memoir ""Between A Rock And A Hard Place"""	127 Hours
516	516	2012-01-13	MAKING CONNECTIONS	$800	A baby who hasn't yet got the hang of breast-feeding is said to have problems doing this	latching on (or positioning)
517	517	2012-01-13	GLUTEN-FREE FOODS	$800	Don't despair: gluten-free candies from Nestle include the Butterfinger bar & these chocolate-covered peanuts	Goobers
518	518	2012-01-13	FLOAT SAM & JET SAM	$800	U.S. Army pilot Sam Gemar flew on 3 Space Shuttle missions, starting with this alphabetically first craft	Atlantis
519	519	2012-01-13	STATE LICENSE PLATE SLOGANS	$1000	"""Unbridled Spirit"""	Kentucky
520	520	2012-01-13	WORDS THAT SHOULD RHYME	$1000	Not sharp & a cow's mate	dull & bull
521	521	2012-01-13	FROM PAGE TO SCREEN	$1000	"""Blade Runner"" & ""The Adjustment Bureau"" were based on works by this writer"	Philip K. Dick
522	522	2012-01-13	MAKING CONNECTIONS	$1000	"In ""Sixteen Candles"" the geek predicts, ""Me and her will"" do this, the connection of a computer & an outside entity"	interface
523	523	2012-01-13	GLUTEN-FREE FOODS	$1000	"This yogurt brand, known in France as ""The Little Flower"" has many gluten-free flavors, including strawberry kiwi"	Yoplait
524	524	2012-01-13	FLOAT SAM & JET SAM	$1000	Capt. Samuel Hood of the Zealous helped Nelson win the 1798 battle of this river, also called the Battle of Aboukir Bay	the Nile
525	525	2012-01-13	LAKES & RIVERS	$400	"The name of Mille Lacs, a lake in this state, means ""1,000 lakes""; sounds like an undercount"	Minnesota
526	526	2012-01-13	COLLEGES & UNIVERSITIES	$400	Bill Clinton was elected freshman & sophomore class president at this D.C. school but lost his bid for student body pres.	Georgetown
527	527	2012-01-13	POETS & POETRY	$400	"In the 1380s this English poetry pioneer dedicated his verse romance ""Troilus And Criseyde"" to fellow poet John Gower"	Jeffery Chaucer
528	528	2012-01-13	THIS & THAT	$400	Greek myth says the goddess Eris not getting an invite to Peleus & Thetis' wedding feast helped lead to this war	the Trojan War
529	529	2012-01-13	"""AND"""	$400	"Developed by the Open Handset Alliance, this platform brings ""internet-style innovation... to mobile phones"""	Android
530	530	2012-01-13	ROCK & ROLL	$400	"Chrissie Hynde of this group said she wasn't trying to set an example, ""I just wanted to play guitar in a rock & roll band"""	the Pretenders
531	531	2012-01-13	LAKES & RIVERS	$800	Major ports on this river include Yaroslavl, Nizhny Novgorod & Rybinsk	the Volga
532	532	2012-01-13	COLLEGES & UNIVERSITIES	$800	This university was founded in Ithaca, New York in 1865; today, other campuses are in NYC & Qatar	Cornell
533	533	2012-01-13	POETS & POETRY	$800	"Southey wrote, ""His coat was red, and his breeches were blue, and there was a hole where his tail came through"""	the devil
534	534	2012-01-13	THIS & THAT	$800	From 1877 to 1901 she also held the title of Empress of India	Queen Victoria
535	535	2012-01-13	"""AND"""	$800	Adjective meaning having both male & female characteristics	androgenous
536	536	2012-01-13	ROCK & ROLL	$800	"Dave Grohl recorded this band's 1995 debut album by himself, but has lots of help on 2011's ""Wasting Light"""	the Foo Fighters
537	537	2012-01-13	LAKES & RIVERS	$1200	Crack open a Brazil nut & tell us of your time as a captain on the Rio Madeira, a major tributary of this river	the Amazon
538	538	2012-01-13	COLLEGES & UNIVERSITIES	$1200	Geeks can hoop! (Eventually!) In 2007 the men at this Pasadena university snapped an 11-year, 207-game losing streak	Cal Tech
539	539	2012-01-13	POETS & POETRY	$1200	"Robert Louis Stevenson's green thumb produced the classic ""A Child's"" this ""Of Verses"""	Garden
540	540	2012-01-13	THIS & THAT	$1200	Prince Borghese was victorious in a 1907 Beijing to Paris race using these; winning time, 61 days	automobiles
541	541	2012-01-13	"""AND"""	$1200	"Name of the symbol seen in all the category titles on the board except ""AND"""	an ampersand
542	542	2012-01-13	ROCK & ROLL	$1200	"Paul Simonon is smashing his bass on the cover of this group's ""London Calling"""	the Clash
543	543	2012-01-13	LAKES & RIVERS	$1,800	This long river with a short name rises in the Cottian Alps & empties into the Adriatic	the Po
544	544	2012-01-13	COLLEGES & UNIVERSITIES	$1600	Ernest Rutherford was working at this Montreal university when he explained how radioactivity works	McGill
545	545	2012-01-13	POETS & POETRY	$3,500	Rhyme entered European poetry in the Middle Ages in part from this language in use in the region of Al Andalus in Spain	Arabic
546	546	2012-01-13	THIS & THAT	$1600	This 1831 literary title character preferred single gypsy women & was a tough guy to buy shirts for	Quasimoto
547	547	2012-01-13	"""AND"""	$1600	This spicy sausage is a jambalaya staple	andouille
548	548	2012-01-13	ROCK & ROLL	$1600	"Fans offer Thanksgiving for Dolores O'Riordan, lead singer of this band with the hit ""Linger"""	the Cranberries
549	549	2012-01-13	COLLEGES & UNIVERSITIES	$2000	In 1900 the founder of this Houston university was suffocated by his valet & a lawyer out to steal his fortune	Rice
550	550	2012-01-13	POETS & POETRY	$2000	"As a poet, this author of the prose work ""Decameron"" made the rhyme scheme Ottava Rima standard in Italian"	Bacaccio
551	551	2012-01-13	THIS & THAT	$2000	"In names of cat breeds, this ""kingly"" word follows devon & Cornish"	Rex
552	552	2012-01-13	"""AND"""	$2000	One of a pair of metal stands for holding logs in a fireplace	andirons
553	553	2012-01-13	ROCK & ROLL	$2000	"A song by the Bonzo Dog Band gave this ""I Will Possess Your Heart"" group its grisly name"	Death Cab for Cutie
554	554	2012-01-12	DID YOU GET THE NUMBER OF THAT SYMPHONY?	$200	Beethoven's dramatic middle one	the fifth
555	555	2012-01-12	BUSINESS BIGGIES	$200	"Elliot Handler, the ""el"" in this toymaker, died at age 95 in 2011"	Mattel
556	556	2012-01-12	MEDAL OF FREEDOM ATHLETES	$200	"""King Richard"" of NASCAR fame who won a record 27 races in 1967"	(Richard) Petty
557	557	2012-01-12	WORLD POTPOURRI	$200	In 1993 the New York Times company paid $1.1 billion to acquire the globe, a newspaper in this city	Boston
558	558	2012-01-12	LITERARY CHARACTER PERSONAL TRAINER	$200	"Work those harpooning arms, or ""thus, I give up the spear"" will be your last words! & work those calves ...ok, calf, anyway!"	Captain Ahab
559	559	2012-01-12	SPELL IT: -ABLE OR -IBLE?	$200	This adjective can describe a bachelor worthy of marriage or an NFL receiver who's allowed to catch a forward pass	E-L-I-G-I-B-L-E
560	560	2012-01-12	DID YOU GET THE NUMBER OF THAT SYMPHONY?	$400	The Haydn one that matches the number of piano keys	88
561	561	2012-01-12	BUSINESS BIGGIES	$400	After nearly 100 years, this company cut its Oldsmobile brand from its line in 2004	GM (General Motors)
562	562	2012-01-12	MEDAL OF FREEDOM ATHLETES	$400	University of Alabama football coach from 1958 to 1982	(Bear) Bryant
563	563	2012-01-12	WORLD POTPOURRI	$400	As everyone belongs to everyone, mother & father are forbidden terms in this 1932 Aldous Huxley novel	Brave New World
564	564	2012-01-12	LITERARY CHARACTER PERSONAL TRAINER	$400	Mr. Hugo created you; now you're mine! & when you turn yourself in for theft, then escape & run, the leg lifts'll pay off	Jean Valjean
565	565	2012-01-12	SPELL IT: -ABLE OR -IBLE?	$400	"From the Latin for ""bend"", it means capable of being bent repeatedly without damage"	P-L-I-A-B-L-E
566	566	2012-01-12	DID YOU GET THE NUMBER OF THAT SYMPHONY?	$600	"Schumann's last; his first is called ""Spring"""	the fourth
567	567	2012-01-12	BUSINESS BIGGIES	$600	In summer 2010 this insurance giant paid back nearly $4 billion of its bailout loan; only $97 billion to go!	AIG
568	568	2012-01-12	MEDAL OF FREEDOM ATHLETES	$600	Only African American to win the men's singles title at Wimbledon	Arthur Ashe
569	569	2012-01-12	WORLD POTPOURRI	$600	I'm enjoying the street view feature of this service introduced in 2005--hey, who parked in my driveway?	Google Earth
570	570	2012-01-12	LITERARY CHARACTER PERSONAL TRAINER	$600	You're a religious symbology professor at Harvard?! Well, here's the Trebek code! 15 more 100-lb. bench presses!	(Robert) Langdon
571	571	2012-01-12	SPELL IT: -ABLE OR -IBLE?	$600	Easily carried, such as a small TV or software that can run on multiple computers with the same operating system	P-O-R-T-A-B-L-E
572	572	2012-01-12	DID YOU GET THE NUMBER OF THAT SYMPHONY?	$800	Mahler's last finished one; he thought this is as many as a composer gets, & he was right	9
573	573	2012-01-12	BUSINESS BIGGIES	$800	This company, a leading supplier of business information & services, is known as D&B for short	Dun & Bradstreet
574	574	2012-01-12	MEDAL OF FREEDOM ATHLETES	$800	"<a href=""http://www.j-archive.com/media/2012-01-12_J_04.jpg"" target=""_blank"">Golfer</a> who won the Masters in 1960, '62, & '64, & received the Medal of Freedom in 2004"	Arnold Palmer
575	575	2012-01-12	WORLD POTPOURRI	$800	In 1999 50,000 people protested in Seattle against this international business group	World Trade Organization (WTO)
576	576	2012-01-12	LITERARY CHARACTER PERSONAL TRAINER	$1,600	"Ok, Mr. ""Christmas Carol"" ghost! Time to use that chain you ""forged in life"", ""link by link"" for resistance work!"	Jacob Marley
577	577	2012-01-12	SPELL IT: -ABLE OR -IBLE?	$800	Old Navy uses this adjective for solid-color shorts that are patterned when inside-out	R-E-V-E-R-S-I-B-L-E
578	578	2012-01-12	BUSINESS BIGGIES	$1000	This maker of Huggies & Kleenex started out in 1872 to manufacture newsprint from rags	Kimberly-Clark
579	579	2012-01-12	MEDAL OF FREEDOM ATHLETES	$1000	Jackie Robinson (posthumously) & this other trailblazing Robinson of baseball	Frank Robinson
580	580	2012-01-12	WORLD POTPOURRI	$1000	Dr. Bob Pierce started this organization to help kids orphaned in the Korean War; today it helps kids all over the globe	World Vision
581	581	2012-01-12	LITERARY CHARACTER PERSONAL TRAINER	$1000	You're a big pig! (a Berkshire boar) & you may be pres. of the republic of animal farm, but it's time to work, pork chop!	Napoleon
582	582	2012-01-12	SPELL IT: -ABLE OR -IBLE?	$1000	"Unbearable, such as the ""acts"" passed by the British parliament in 1774"	I-N-T-O-L-E-R-A-B-L-E
583	583	2012-01-12	SOLVE FOR EX	$400	Playboy playmate Crystal Harris called off her June 2011 nuptials to this 85-year-old just days before the wedding	Hugh Hefner
584	584	2012-01-12	HISTORY	$400	"(<a href=""http://www.j-archive.com/media/2012-01-12_DJ_06.jpg"" target=""_blank"">Jimmy of the Clue Crew shows a map on the monitor.</a>)  Before his death in 323 B.C., he expanded his empire until it stretched from the shores of the Mediterranean to the Indus River"	Alexander the Great
585	585	2012-01-12	PIC THE CRITTER	$400	"The <a href=""http://www.j-archive.com/media/2012-01-12_DJ_21.jpg"" target=""_blank"">axolotl</a> is a salamander from this country south of the border"	Mexico
586	586	2012-01-12	WINDMILLS	$400	With 627 turbines, the world's largest onshore wind farm is north of San Angelo in the wide-open west of this state	Texas
587	587	2012-01-12	U.S.A.	$400	We'll gamble you know this N.J. city boasts a 4.5-mile-long boardwalk that continues on into Ventnor city	Atlantic City
588	588	2012-01-12	"IT'S GOOD TO BE ""KING"""	$400	This 17th century translation has become a standard for bibles	the King James version
589	589	2012-01-12	SOLVE FOR EX	$800	After 11 years of marriage, she & David Arquette announced a trial separation in 2010	Courtney Cox
590	590	2012-01-12	HISTORY	$800	Then known as Upper Peru, this country gained independence in 1825; General Sucre soon became president	Bolivia
