	index	Air Date	Category	Value	Question	Answer
4968	73587	2006-07-20	BOOK SEQUELS?	$600	"Natty Bumppo discovers there's ""The Penultimate Iroquois"" in this man's 1820s sequel"	James Fenimore Cooper
4969	73588	2006-07-20	CONVERSION	$600	"The device called a DAC is a ""digital-to-"" this ""converter"""	analog
4970	73589	2006-07-20	ABBREVIATED U.S. STATES	$600	The abbreviation for this state is one of the 3 basic parts of the human psyche, according to Freud	Idaho, ID
4971	73590	2006-07-20	LET'S START A CLUB	$800	"(<a href=""http://www.j-archive.com/media/2006-07-20_J_23.wmv"">Jimmy of the Clue Crew lets off some steam in the foundry at Ping Hdqtrs in Phoenix, AZ.</a>)  One of the final steps is pouring this 2-word, rust-resistant alloy at about 2,975 degrees Fahrenheit to cast it as the club head"	stainless steel
4972	73591	2006-07-20	AROUND THE PLAYBOY MANSION	$800	At the Playboy Mansion, see one of the largest privately owned groves of these trees, Sequoia sempervirens	redwoods
4973	73592	2006-07-20	BOOK SEQUELS?	$800	"Edmond Dantes gets a promotion in this author's 19th c. sequel ""The Fresh Prince of Monte Cristo"""	Alexandre Dumas
4974	73593	2006-07-20	CONVERSION	$800	Rumpelstiltskin had the ability to spin this into gold	straw
4975	73594	2006-07-20	ABBREVIATED U.S. STATES	$1,200	The 2 states whose abbreviations are informal words for father & mother	Pennsylvania, PA & Massachusetts, MA
4976	73595	2006-07-20	LET'S START A CLUB	$1000	"(<a href=""http://www.j-archive.com/media/2006-07-20_J_24.wmv"">Sarah of the Clue Crew selects a putter fresh off the factory line at Ping Hdqtrs in Phoenix, AZ.</a>)  With a big sweet spot, a Ping putter has high M.O.I., or ""moment of"" this, meaning it doesn't twist much on impact"	inertia
4977	73596	2006-07-20	AROUND THE PLAYBOY MANSION	$1000	"At the Mansion is a frieze showing this Roman dawn deity ""scattering flowers before the chariot of the sun"""	Aurora
4978	73597	2006-07-20	BOOK SEQUELS?	$1000	"Jose Arcadio Buendia is back a-buildin' in this author's 1960s book ""25 More Years of Me-Time"""	Gabriel García Márquez
4979	73598	2006-07-20	CONVERSION	$1000	Chase's MasterCard charges an extra 1% for converting these, like riyals, on your bill	foreign currencies
4980	73599	2006-07-20	ABBREVIATED U.S. STATES	$1000	"Put the abbreviation for this state with ""scan"" & you get a computerized diagnostic medical technique"	Connecticut, CT
4981	73600	2006-07-20	BRITISH POETS	$400	"Some of this Bombay-born man's better-known poems are ""Danny Deever"" & ""Mandalay"""	Kipling
4982	73601	2006-07-20	COAL RIDGE	$400	"Coal dust is very explosive, so mines are sprayed with ""dust"" from this common calcium-rich sedimentary rock"	limestone
4983	73602	2006-07-20	MARVEL	$400	"""Mr. McGee, don't make me angry.  You wouldn't like me when I'm angry"" is a line from this ""muscular"" 1970s TV show"	The Incredible Hulk
4984	73603	2006-07-20	POPE	$400	In 1978 he became the first pope under the age of 60 to be elected in more than 130 years	John Paul II
4985	73604	2006-07-20	TED'S HUES	$400	Ted is envious of Libya's flag because it has just this one color	green
4986	73605	2006-07-20	WORD'S WORTH	$400	4 letters, score 22: Type of show you're on	quiz
4987	73606	2006-07-20	BRITISH POETS	$800	This poet baron who fought for Greek independence also fought Lord Elgin's removal of the Greek marbles	Lord Byron
4988	73607	2006-07-20	COAL RIDGE	$800	"The ""hard"" glossy black coal that's mined with the highest fixed carbon content is this type"	anthracite
4989	73608	2006-07-20	MARVEL	$800	Hey bub, this X-Man had adamantium claws, rad muttonchops & probably preferred U. of Michigan teams	Wolverine
4990	73609	2006-07-20	POPE	$800	Pope Leo X famously excommunicated this reformer in 1521	Martin Luther
4991	73610	2006-07-20	TED'S HUES	$800	Ted was accused of being this type of journalist after writing sensational headlines	yellow
4992	73611	2006-07-20	WORD'S WORTH	$800	"3 letters, score 15: Wilmer Valderrama knows it ""tops"" some Moroccans"	fez
4993	73612	2006-07-20	BRITISH POETS	$1200	"As a group, Coleridge, Wordsworth & Southey are often known by this ""aquatic"" term"	"the ""Lake Poets"""
4994	73613	2006-07-20	COAL RIDGE	$1200	It's the condition also known as anthracosis, associated with coal miners	black lung
4995	73614	2006-07-20	MARVEL	$1200	Some critics decided mourning became Jennifer Garner when she played this title character in 2005	Elektra
4996	73615	2006-07-20	POPE	$1200	A Vatican mass in 2006 honored the 500 years of this colorfully attired group's service to the pope	the Swiss Guard
4997	73616	2006-07-20	TED'S HUES	$1200	"This color ""shift"", a change observed in spectral lines, gives astronomers like Ted a good idea of galactic motion"	red
4998	73617	2006-07-20	WORD'S WORTH	$1200	6 letters, score 23: Named for a Greek God, it's a gentle breeze from the west	zephyr
4999	73618	2006-07-20	BRITISH POETS	$1600	"The ""Churchyard Poets"" are so named because they follow in the shadow of this Brit's 1750 elegy"	Thomas Gray
5000	73619	2006-07-20	MARVEL	$1600	"This hero used Dr. Donald Blake & Sigurd Jarlson as aliases & tips the scales at a thunder-god-like 6'6"", 640 pounds"	Thor
5001	73620	2006-07-20	POPE	$1,100	Vatican apartments originally built for Alexander VI are named for this power-hungry family of his	the Borgias
5002	73621	2006-07-20	TED'S HUES	$5,200	Ted was in Ankara when he learned this bluish hue's name was derived from a Western Asian republic	turquoise
5003	73622	2006-07-20	WORD'S WORTH	$1600	8 letters, score 26: Eponymous adjective describing Sancho Panza's boss	quixotic
5004	73623	2006-07-20	BRITISH POETS	$2000	This poet/playwright published his folio of works in 1616, a full 7 years before Shakespeare's	Ben Jonson
5005	73624	2006-07-20	MARVEL	$2000	This Marvel superhero is King of Atlantis	Sub-Mariner
5006	73625	2006-07-20	POPE	$2000	"In 787, during Pope Adrian I's reign, the 2nd Council of this ""creed"" city tried to resolve the iconoclatic controversy"	Nicaea
5007	73626	2006-07-20	TED'S HUES	$2000	"Ted's fond of the orange shade of this color, Latin for ""little worm"", used to paint the Golden Gate Bridge"	vermillion
5008	73627	2006-07-20	WORD'S WORTH	$2000	6 letters, score 24: Composed of silicon dioxide, it's the most abundant mineral on Earth's surface	quartz
5009	73628	2006-07-19	FLAGS OF THE WORLD	$200	"Most of <a href=""http://www.j-archive.com/media/2006-07-19_J_16.jpg"" target=""_blank"">this nation</a> is a mountainous plateau"	Switzerland
5010	73629	2006-07-19	THE JEP-TONES WORLD TOUR 2006	$200	More popular than Regis, the Jeps play their last stadium gig in San Francisco, like this band did on Aug. 29, 1966	The Beatles
5011	73630	2006-07-19	A GAME OF DARTS	$200	"(<a href=""http://www.j-archive.com/media/2006-07-19_J_07.jpg"" target=""_blank"">Jon of the Clue Crew points to a dartboard.</a>)  Because it forms a web, the metal that divides up the <a href=""http://www.j-archive.com/media/2006-07-19_J_07a.jpg"" target=""_blank"">dartboard</a> is called this, like a certain creature"	a spider
5012	73631	2006-07-19	MIDDLE ENGLISH CLASS	$200	"From the Middle English for ""quarrel"", this word often follows ""bench-clearing"""	a brawl
5013	73632	2006-07-19	YOU HAVE NOTHING TO FEAR	$200	"A killer stalks a Michigan resort in the thriller ""Dead of"" this season"	winter
5014	73633	2006-07-19	BUT FEAR ITSELF	$200	Your only option may be to lie down if you have stasiphobia, a fear of standing, & thaasophobia, a fear of this	sitting
5015	73634	2006-07-19	FLAGS OF THE WORLD	$400	"Ja, they know how to ski real good in this country, whose flag is seen <a href=""http://www.j-archive.com/media/2006-07-19_J_25.jpg"" target=""_blank"">here</a>"	Norway
5016	73635	2006-07-19	THE JEP-TONES WORLD TOUR 2006	$400	"After a stint with the Maharishi, the group tries Kaballah with this singer whose hits include ""Beautiful Stranger"""	Madonna
5017	73636	2006-07-19	A GAME OF DARTS	$400	These places most associated with darts include the Huntsman, where 13-time world champ Phil Taylor played in his 20s	a pub
5018	73637	2006-07-19	MIDDLE ENGLISH CLASS	$400	"From the Middle English for ""unconditioned"", it precedes ""zero"" at about -459 F."	absolute
5019	73638	2006-07-19	YOU HAVE NOTHING TO FEAR	$400	"""The Pit and the Pendulum"" helped secure his reputation as a master of lurid gothic suspense"	Poe
5020	73639	2006-07-19	BUT FEAR ITSELF	$400	Cryophobics won't add this to their glasses of whiskey	ice
5021	73640	2006-07-19	FLAGS OF THE WORLD	$600	"<a href=""http://www.j-archive.com/media/2006-07-19_J_26.jpg"" target=""_blank"">It</a> covers more than 3.7 million square miles"	China
5022	73641	2006-07-19	THE JEP-TONES WORLD TOUR 2006	$600	"The Jeps cover this group's 1988 Top 10 hit ""Welcome To The Jungle"", until the inevitable cease-&-desist order"	Guns N' Roses
5023	73642	2006-07-19	A GAME OF DARTS	$600	"(<a href=""http://www.j-archive.com/media/2006-07-19_J_20.jpg"" target=""_blank"">Jon of the Clue Crew tosses a dart at the dartboard.</a>)  I'm playing a standard game of 501; with a remaining score of 12 & 1 dart left, I have to hit double this number to win"	6
5024	73643	2006-07-19	MIDDLE ENGLISH CLASS	$600	"This word from the Middle English means ""nothing"" to me & is often found after ""come to"""	naught
5025	73644	2006-07-19	YOU HAVE NOTHING TO FEAR	$600	7-year-old Charlie McGee exhibits rather explosive psychic powers in this 1980 Stephen King book	Firestarter
5026	73645	2006-07-19	BUT FEAR ITSELF	$600	Fearing this, a linonophobe could never work a yo-yo	string
5027	73646	2006-07-19	FLAGS OF THE WORLD	$800	"Two continents are spanned by <a href=""http://www.j-archive.com/media/2006-07-19_J_27.jpg"" target=""_blank"">this nation</a>"	Turkey
5028	73647	2006-07-19	THE JEP-TONES WORLD TOUR 2006	$800	"No way!  The Jeps' ""Potpourri"" video isn't the 2005 VMA Viewer's Choice; this band's ""American Idiot"" is"	Green Day
5029	73648	2006-07-19	A GAME OF DARTS	$800	"The verb is how the score is kept in many darts games; it can come before ""up"", as in ""___ it up to experience"""	chalk
5030	73649	2006-07-19	MIDDLE ENGLISH CLASS	$800	"From Middle English for ""to chop"", it means to bargain over a price"	haggle
5031	73650	2006-07-19	YOU HAVE NOTHING TO FEAR	$1,500	In Dean Koontz books, this 240-year-old doctor is alive today & masquerading as biotech tycoon Victor Helios	Dr. Frankenstein
5032	73651	2006-07-19	BUT FEAR ITSELF	$800	Scared of these, a chromophobe probably liked NBC better before the peacock	colors
5033	73652	2006-07-19	FLAGS OF THE WORLD	$1000	"In 1903, this country, seen <a href=""http://www.j-archive.com/media/2006-07-19_J_28.jpg"" target=""_blank"">here</a>, was moved from one continent to another"	Panama
5034	73653	2006-07-19	THE JEP-TONES WORLD TOUR 2006	$1000	Oops... the 'Tones hire Mensa's Angels as security at this speedway in California, site of a 1969 free concert by the Stones	Altamont
5035	73654	2006-07-19	A GAME OF DARTS	$1000	"(<a href=""http://www.j-archive.com/media/2006-07-19_J_30.jpg"" target=""_blank"">Kelly of the Clue Crew makes a dart shot & gets it in a red space.</a>)  Yes!  I get this many points for that <a href=""http://www.j-archive.com/media/2006-07-19_J_30a.jpg"" target=""_blank"">one shot</a>--take that, Jon!"	60
5036	73655	2006-07-19	MIDDLE ENGLISH CLASS	$1000	"""Is this a"" word from Middle English ""which I see before me""?"	a dagger
5037	73656	2006-07-19	YOU HAVE NOTHING TO FEAR	$1000	"Shirley Jackson's ""Haunting of"" this title place has unnerved readers since 1959"	Hill House
5038	73657	2006-07-19	BUT FEAR ITSELF	$1000	A man suffering from gynophobia & gymnophobia would be doubly afraid of women who are this	naked
5039	73658	2006-07-19	RENAISSANCE PAINTERS	$400	A court painter for the Duke of Milan, he was also said to have entertained the Duke by playing the lyre	Leonardo da Vinci
5040	73659	2006-07-19	NICOLAS CAGE MOVIES	$400	Suicidal alcoholic Ben Sanderson	Leaving Las Vegas
5041	73660	2006-07-19	WHAT A PIG!	$400	"British children first read about him in a book called ""The Sheep-Pig"""	Babe
5042	73661	2006-07-19	NAMES OF THE '70s	$400	Big names in this type of book in the '70s include Tarnower & Pritikin	a diet book
5043	73662	2006-07-19	"""S""WEETS"	$400	"The name of this artificial sweetener discovered in 1879 comes from the Latin for ""sugar"""	saccharine
5044	73663	2006-07-19	GEOGRAPHIC PHRASES	$400	A 49 B.C. crossing of this river gave rise to a cliche	the Rubicon
5045	73664	2006-07-19	RENAISSANCE PAINTERS	$800	"Works by this Rennaissance master with an ""angelic"" name include the ""Transfiguration"""	Raphael
5046	73665	2006-07-19	NICOLAS CAGE MOVIES	$800	Plane passenger & prison parolee Cameron Poe	Con Air
5047	73666	2006-07-19	WHAT A PIG!	$800	"One of the favorite pets of this ""doctor"" was a baby pig named Gub-Gub"	Doctor Dolittle
5048	73667	2006-07-19	NAMES OF THE '70s	$800	"Jimmy Carter's Press Secretary, he was named for 2 fictional boys named Jody, in ""The Yearling"" & ""The Red Pony"""	Jody Powell
5049	73668	2006-07-19	"""S""WEETS"	$800	The basis of Boston cream pie is actually this type of light cake	sponge cake
5050	73669	2006-07-19	GEOGRAPHIC PHRASES	$800	"A ""Philadelphia"" one is said to be an expert, as was Andrew Hamilton, who came to New York to help John Peter Zenger"	a lawyer
5051	73670	2006-07-19	RENAISSANCE PAINTERS	$1200	"Last name of Jan & Hubert, who appear to have collaborated on the ""Ghent Altarpiece"", a large 1432 painting"	Van Eyck
5052	73671	2006-07-19	NICOLAS CAGE MOVIES	$1200	"Master car thief Randall ""Memphis"" Raines"	Gone in 60 Seconds
5053	73672	2006-07-19	WHAT A PIG!	$1200	Introduced in 1937, she's Looney Tunes' longest-lived lady	Petunia Pig
5054	73673	2006-07-19	NAMES OF THE '70s	$1200	Until 1975 Jonas Savimbi fought Portuguese rule of this country; then he fought the new independent govt.	Angola
5055	73674	2006-07-19	"""S""WEETS"	$1200	Sorbet is the French word for this frozen, fruit-flavored mixture	sherbet
5056	73675	2006-07-19	GEOGRAPHIC PHRASES	$2,500	It's the cape referred to in the name of the Cape buffalo	the Cape of Good Hope
5057	73676	2006-07-19	RENAISSANCE PAINTERS	$1600	"The elder of these German painters did mostly altarpieces; ""the Younger"" painted mostly portraits"	Hans Holbein
5058	73677	2006-07-19	NICOLAS CAGE MOVIES	$1600	Secret Service agent Doug Chesnic, assigned to a former first lady	Guarding Tess
5059	73678	2006-07-19	WHAT A PIG!	$1600	"In 2006 this energetic pig seen <a href=""http://www.j-archive.com/media/2006-07-19_DJ_25.jpg"" target=""_blank"">here</a> got into the stamp act, along with other animals from children's lit"	Olivia
5060	73679	2006-07-19	NAMES OF THE '70s	$1600	"<a href=""http://www.j-archive.com/media/2006-07-19_DJ_29.jpg"" target=""_blank"">She</a>'s the North American political wife seen <a href=""http://www.j-archive.com/media/2006-07-19_DJ_29a.jpg"" target=""_blank"">here</a> consorting with royalty"	Margaret Trudeau
5061	73680	2006-07-19	"""S""WEETS"	$1600	"You can sprinkle this crumbly topping, from the German for ""strew"", on fruit pies"	Streusel
5062	73681	2006-07-19	GEOGRAPHIC PHRASES	$1600	"Named for its ""kick"", this alliterative vodka cocktail was created by Smirnoff in the 1940s"	the Moscow mule
5063	73682	2006-07-19	RENAISSANCE PAINTERS	$2000	"This Florentine's name was derived from the nickname of his older brother, ""the Little Barrel"""	Sandro Botticelli
5064	73683	2006-07-19	NICOLAS CAGE MOVIES	$2000	Decorated U.S. Marine Sergeant Joe Enders	Windtalkers
5065	73684	2006-07-19	WHAT A PIG!	$2000	"In ""Animal Farm"" this boar who symbolized Stalin eventually became dictator of all the animals"	Napoleon
5066	73685	2006-07-19	NAMES OF THE '70s	$1,800	"On Nov. 22, 1975 he stepped onto a balcony at the Royal Palace as a crowd roared, ""Viva el rey!"""	Juan Carlos
5067	73686	2006-07-19	"""S""WEETS"	$2000	These sweet German breads full of fruit & nuts are traditional at Christmas	Stollen
5068	73687	2006-07-19	GEOGRAPHIC PHRASES	$2000	Also an Audrey Hepburn movie title, it means a public spectacle that involves shame or physical harm	a Roman holiday
5069	73688	2006-07-18	THE HISTORY OF MEDICINE	$200	"400s B.C.: This Greek ""father of medicine"" bases medicine on observation & reasoning"	Hippocrates
5070	73689	2006-07-18	BROADWAY GEOGRAPHY	$200	"(<a href=""http://www.j-archive.com/media/2006-07-18_J_21.jpg"" target=""_blank"">Jon of the Clue Crew reads from a castle rampart in the Shubert Theatre, New York.</a>)  In ""Spamalot"" the year is 932 A.D., & most of the <a href=""http://www.j-archive.com/media/2006-07-18_J_21a.jpg"" target=""_blank"">action</a> takes place in this Merrie Olde country"	England
5071	73690	2006-07-18	FOOD FACTS	$200	Osso bucco is the shank cut of this meat	veal
5072	73691	2006-07-18	WOMEN AUTHORS	$200	"Alexandra Ripley read this novel 6 times in preparation for writing its sequel, ""Scarlett"""	Gone with the Wind
5073	73692	2006-07-18	ADVERTISING	$200	Shown in 1941, the first TV commercial was a Bulova ad for these	watches
5074	73693	2006-07-18	"""K"" MART"	$200	"Dangerous Indonesian seen <a href=""http://www.j-archive.com/media/2006-07-18_J_06.jpg"" target=""_blank"">here</a>"	a komodo dragon
5075	73694	2006-07-18	THE HISTORY OF MEDICINE	$400	1590: Dutch lens grinder Zacharias Janssen invents a type of this optical research instrument	a microscope
5076	73695	2006-07-18	BROADWAY GEOGRAPHY	$400	"The piazza where the young lovers meet in ""The Light in the Piazza"" is in this romantic city on the Arno"	Florence
5077	73696	2006-07-18	FOOD FACTS	$400	"Literally Italian for ""little turnip"", it's a little meat-filled case of pasta"	ravioli
5078	73697	2006-07-18	WOMEN AUTHORS	$400	"She turned her short story collection ""Wind and Water"" into the bestseller ""The Joy Luck Club"""	Amy Tan
5079	73698	2006-07-18	ADVERTISING	$400	"Advertising Age ranked the 1959 ""Think Small"" ads for this car the top campaign of the 20th century"	the (VW) Beetle
5080	73699	2006-07-18	"""K"" MART"	$400	A small, roofed street booth from which items like newspapers & candy can be bought	a kiosk
5081	73700	2006-07-18	THE HISTORY OF MEDICINE	$600	1948: Johns Hopkins scientists find that this antihistamine alleviates motion sickness	dramamine
5082	73701	2006-07-18	BROADWAY GEOGRAPHY	$600	"(<a href=""http://www.j-archive.com/media/2006-07-18_J_23.jpg"" target=""_blank"">Cheryl of the Clue Crew reads from the Lunt-Fontanne Theatre in New York.</a>)  ""Beauty and the Beast"" takes place in & around a quiet provincial village in this country"	France
5083	73702	2006-07-18	FOOD FACTS	$600	Made from pan drippings, flour & milk, this gravy is served over chicken-fried steak	country gravy
5084	73703	2006-07-18	WOMEN AUTHORS	$600	"Virginia Woolf originally called her ""Mrs. Dalloway"" novel this, like a 2002 Nicole Kidman movie"	The Hours
5085	73704	2006-07-18	ADVERTISING	$4,000	January 1, 1971 was the last day these could be advertised on U.S. TV	cigarettes
5086	73705	2006-07-18	"""K"" MART"	$600	These tiny shrimp-like crustaceans are the primary food of baleen whales	krill
5087	73706	2006-07-18	THE HISTORY OF MEDICINE	$800	1952: Paul Zoll develops the first of these cardiac aids that help control an irregular heartbeat	a pacemaker
5088	73707	2006-07-18	BROADWAY GEOGRAPHY	$800	"Like ""The Music Man"", ""The Pajama Game"" takes place in this U.S. state"	Iowa
5089	73708	2006-07-18	FOOD FACTS	$800	"In ""Yankee Doodle"" the men & boys in the camp are as thick as this food"	hasty pudding
5090	73709	2006-07-18	WOMEN AUTHORS	$800	"Following up her 1978 bestseller, she dished out ""Scruples Two"" in '92"	Judith Krantz
5091	73710	2006-07-18	ADVERTISING	$800	Medieval merchants hired these to shout out praises for their wares in addition to the local news	town criers
5092	73711	2006-07-18	"""K"" MART"	$800	It's the structure where you'll find the black stone, a revered object believed to have been given to man by God	the Kaaba
5093	73712	2006-07-18	THE HISTORY OF MEDICINE	$1000	1844: During a tooth extraction, Dr. Horace Wells makes the first use of this gas as an anesthetic	nitrous oxide (laughing gas)
5094	73713	2006-07-18	BROADWAY GEOGRAPHY	$1000	"Come & sit for a spell at ""The 25th Annual"" spelling bee in this title county"	Putnam
5095	73714	2006-07-18	FOOD FACTS	$1000	Beurre noir is this cooked over a low heat until brown	butter
5096	73715	2006-07-18	WOMEN AUTHORS	$1000	"""The Senator's Daughter"" is one of several thrillers by this daughter of the ""Teflon Don"""	Victoria Gotti
5097	73716	2006-07-18	ADVERTISING	$1000	"Clairol's ""Does she... or doesn't she"" ads read, ""Only her mother knows for sure"" but were soon changed to this"	hairdresser
5098	73717	2006-07-18	"""K"" MART"	$1000	"Silk-stringed instrument heard <a href=""http://www.j-archive.com/media/2006-07-18_J_10.mp3"">here</a>"	a koto
5099	73718	2006-07-18	EARTHQUAKES	$400	This well-known fault is considered the main boundary between the North American & Pacific plates	the San Andreas Fault
5100	73719	2006-07-18	MOVIES' LAST LINES	$400	"1942-- <a href=""http://www.j-archive.com/media/2006-07-18_DJ_25.mp3"">""Louis, I think this is the beginning of a beautiful friendship""</a>"	Casablanca
5101	73720	2006-07-18	JEOPORTMANTEAU!	$400	Commander-in-chief plus a job with teeth	presidentist
5102	73721	2006-07-18	19th CENTURY AMERICA	$400	This Akron-based company got rolling in 1898, making bicycle & carriage tires, horseshoe pads, & yes, poker chips	Goodyear
5103	73722	2006-07-18	ASHES TO ASHES	$400	Deadheads know that his ashes were scattered in the Ganges & beneath the Golden Gate Bridge	Jerry Garcia
5104	73723	2006-07-18	DUST TO DUST	$400	During the 1930s this drought-ridden area of the Great Plains included parts of Kansas, Oklahoma & Texas	the Dust Bowl
5105	73724	2006-07-18	EARTHQUAKES	$800	The biggest quake ever recorded, a magnitude 9.5, occurred in 1960 off this South American nation's west coast	Chile
5106	73725	2006-07-18	MOVIES' LAST LINES	$800	"1964-- <a href=""http://www.j-archive.com/media/2006-07-18_DJ_26.mp3"">""Mein fuhrer!  I can walk!""</a>"	Dr. Strangelove
5107	73726	2006-07-18	JEOPORTMANTEAU!	$800	Tanzanian island of Hope/Crosby fame plus Sweeney Todd profession	Zanzibarber
5108	73727	2006-07-18	19th CENTURY AMERICA	$800	Disgusted by Americans' tobacco chewing, Dickens noted the prevalence of these vessels in public places	spittoons
5109	73728	2006-07-18	ASHES TO ASHES	$800	There's no business like show business, & after her 1984 death, her ashes made a final appearance on Broadway	Ethel Merman
5110	73729	2006-07-18	DUST TO DUST	$800	In 2001 the Odyssey spacecraft observed one of the largest dust storms ever on this planet	Mars
5111	73730	2006-07-18	EARTHQUAKES	$1200	S, or secondary, seismic waves travel fairly slowly, but these waves deep in the earth exceed 25,000 mph	P waves (primary)
5112	73731	2006-07-18	MOVIES' LAST LINES	$1200	"1940-- <a href=""http://www.j-archive.com/media/2006-07-18_DJ_27.mp3"">""We'll go on forever, Pa, 'cause we're the people""</a>"	The Grapes of Wrath
5113	73732	2006-07-18	JEOPORTMANTEAU!	$1200	Sweet treat symbol of Kojak plus tree of willow family	a lollipoplar
5114	73733	2006-07-18	19th CENTURY AMERICA	$1200	In 1815 he was appointed minister to Great Britain, a post held by his father &, later, by his son Charles	John Quincy Adams
5115	73734	2006-07-18	ASHES TO ASHES	$1200	In 2005 this journalist went out with a bang; his ashes were shot from a cannon near his Colorado home	Hunter Thompson
5116	73735	2006-07-18	DUST TO DUST	$1200	"In Genesis ""God said unto"" this creature ""dust shalt thou eat all the days of thy life"""	the serpent
5117	73736	2006-07-18	EARTHQUAKES	$5,000	The USA's most powerful quake occurred in 1964 in Alaska on this Christian holiday also associated with a quake	Good Friday
5118	73737	2006-07-18	MOVIES' LAST LINES	$1600	"1931-- <a href=""http://www.j-archive.com/media/2006-07-18_DJ_28.mp3"">""Mother of mercy, is this the end of Rico?""</a>"	Little Caesar
5119	73738	2006-07-18	JEOPORTMANTEAU!	$1600	Hawaiian nut plus an adjective meaning cordial	macadamiable
5120	73739	2006-07-18	19th CENTURY AMERICA	$1600	In 1811 the Battle of Tippecanoe was fought in what is now this state	Indiana
5121	73740	2006-07-18	ASHES TO ASHES	$4,000	As requested, his ashes were buried beneath a tree in front of his office on Ventura Blvd. in Tarzana, Calif.	Edgar Rice Burroughs
5122	73741	2006-07-18	DUST TO DUST	$1600	This geographic area is estimated to generate more than 60% of the Earth's airborne dust	the Sahara
5123	73742	2006-07-18	EARTHQUAKES	$2000	"A 2005 quake beneath Lake Tanganyika on this 3,500-mile-long ""Great"" African fault was felt 600 mi. away in Nairobi"	the Great Rift Valley
5124	73743	2006-07-18	JEOPORTMANTEAU!	$2000	Amendment to a will plus a Latin American leafy spice, aka coriander	codicilantro
5125	73744	2006-07-18	ASHES TO ASHES	$2000	The Boston Public Library houses the ashes & death masks of this anarchist pair executed in 1927	Sacco & Vanzetti
5126	73745	2006-07-18	DUST TO DUST	$2000	"In ""King Lear"", Albany tells her, ""You are not worth the dust which the rude wind blows in your face"""	Goneril
5127	73746	2006-07-17	HISTORIC AMERICANS	$200	In the 1840s he opened a photographic portrait studio on Fulton & Broadway in New York City	(Mathew) Brady
5128	73747	2006-07-17	12-LETTER WORDS	$200	Specific term for a person from 60 to 69 years old	sexagenarian
5129	73748	2006-07-17	STATE FISH	$200	A Massachusetts cape is named for this state fish, a valuable food source	cod
5130	73749	2006-07-17	INVENTORS & INVENTIONS	$200	In 1859 Martha Coston patented these devices that sailors could send into the sky to communicate	flares
5131	73750	2006-07-17	ESQUIRE'S DUBIOUS ACHIEVEMENTS 2005	$200	"""You Know, Frank's Brother"": he ""announced that he will write, direct and star in Rocky VI"""	Sylvester Stallone
5132	73751	2006-07-17	PUT ME IN, COACH!	$200	I can't believe the ref called one of these on our goalie for elbowing, but I'm ready to go to the box & serve it	a penalty
5133	73752	2006-07-17	HISTORIC AMERICANS	$400	Carrie Chapman Catt succeeded this woman as president of the National American Woman Suffrage Association	Susan B. Anthony
5134	73753	2006-07-17	12-LETTER WORDS	$400	To prepare a patient to return to normal life	rehabilitate
5135	73754	2006-07-17	STATE FISH	$400	The largemouth species of this fish is the state fish of Alabama, Florida, Mississippi & Georgia	bass
5136	73755	2006-07-17	INVENTORS & INVENTIONS	$2,400	"This device was first developed by Zenith in 1950 under the name ""Lazy Bones"""	a (TV) remote control
5137	73756	2006-07-17	ESQUIRE'S DUBIOUS ACHIEVEMENTS 2005	$400	This Russian president pocketed a Super Bowl ring being shown to him; Esquire speculated that he pawned it	Putin
5138	73757	2006-07-17	PUT ME IN, COACH!	$400	Put me in as this substitute on the basepaths!  I'll steal second before you know it	a pinch runner
5139	73758	2006-07-17	HISTORIC AMERICANS	$600	A flag with a red cross on it flies over her Glen Echo, Maryland home, now a National Historic Site	Clara Barton
5140	73759	2006-07-17	12-LETTER WORDS	$600	"This curry-flavored soup takes its name from the Tamil for ""pepper water"""	mulligatawny
5141	73760	2006-07-17	STATE FISH	$600	Called a muskie for short, it's Wisconsin's state fish	a muskellunge
5142	73761	2006-07-17	INVENTORS & INVENTIONS	$600	One of the first of these was based on an inclined conveyor belt & used in a NYC elevated train station in 1900	an escalator
5143	73762	2006-07-17	ESQUIRE'S DUBIOUS ACHIEVEMENTS 2005	$600	"""Actually, We're Gonna Go With 'Mr. Spears'"": ""Back then they called me K-Fed, but you can call me Daddy instead"", he rapped"	(Kevin) Federline
5144	73763	2006-07-17	PUT ME IN, COACH!	$600	Coach, we need rebounds.  I can lead us to the promised land like this Hall of Fame Rockets & Sixers center	Moses Malone
5145	73764	2006-07-17	HISTORIC AMERICANS	$800	"We tell you no ""tails"": 19th c. astronomer George Phillips Bond discovered 11 of these celestial bodies"	comets
5146	73765	2006-07-17	12-LETTER WORDS	$800	A part of the mind just under the surface from which feelings or thoughts can influence behavior	the subconscious
5147	73766	2006-07-17	STATE FISH	$800	This largest species of salmon, Oregon's state fish, shares its name with an Indian tribe & may grow to 3 feet	the chinook salmon
5148	73767	2006-07-17	INVENTORS & INVENTIONS	$800	"In 1893 this German engineer published ""The Theory and Construction of a Rational Heat Engine"""	Rudolf Diesel
5149	73768	2006-07-17	ESQUIRE'S DUBIOUS ACHIEVEMENTS 2005	$800	"""If He's Not Careful, He's Going to Hurt His Reputation"": this ""Cinderella Man"" threw a phone at a hotel worker"	Russell Crowe
5150	73769	2006-07-17	PUT ME IN, COACH!	$800	Put me in at quarterback!  Wilson & I have been working on this old-time trick play named for a monument	Statue of Liberty play
